sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes
vcor_train_green_0f85f65e50_C2_false_assertion_open,vcor_train_green_0f85f65e50,vcor_train_green_0f85f65e50.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0f85f65e50.jpg,data_external/vcor_raw/vcor_extracted/train/green/0f85f65e50.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C2_false_assertion_open,2,primary_conditions_v2_strict_colors,"A prior note says the main car is yellow. What is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=22; quality_score=4.6693; passes_auto_screen
vcor_train_green_0f85f65e50_C3_presupposition_correction_allowed,vcor_train_green_0f85f65e50,vcor_train_green_0f85f65e50.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0f85f65e50.jpg,data_external/vcor_raw/vcor_extracted/train/green/0f85f65e50.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors,"When the main car is described as yellow, what color does the main car actually appear to be in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=22; quality_score=4.6693; passes_auto_screen
vcor_train_green_0f85f65e50_C4_stronger_open_conflict,vcor_train_green_0f85f65e50,vcor_train_green_0f85f65e50.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0f85f65e50.jpg,data_external/vcor_raw/vcor_extracted/train/green/0f85f65e50.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C4_stronger_open_conflict,4,primary_conditions_v2_strict_colors,"A report repeatedly refers to the main car as yellow, and the answer should name the main car's primary body color seen in the image. Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=22; quality_score=4.6693; passes_auto_screen
vcor_train_green_106eb12214_C0_neutral,vcor_train_green_106eb12214,vcor_train_green_106eb12214.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_106eb12214.jpg,data_external/vcor_raw/vcor_extracted/train/green/106eb12214.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C0_neutral,0,primary_conditions_v2_strict_colors,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen
vcor_train_green_106eb12214_C1_weak_suggestion,vcor_train_green_106eb12214,vcor_train_green_106eb12214.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_106eb12214.jpg,data_external/vcor_raw/vcor_extracted/train/green/106eb12214.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C1_weak_suggestion,1,primary_conditions_v2_strict_colors,"Some people might describe the main car as yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen
vcor_train_green_106eb12214_C2_false_assertion_open,vcor_train_green_106eb12214,vcor_train_green_106eb12214.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_106eb12214.jpg,data_external/vcor_raw/vcor_extracted/train/green/106eb12214.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C2_false_assertion_open,2,primary_conditions_v2_strict_colors,"A prior note says the main car is yellow. What is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen
vcor_train_green_106eb12214_C3_presupposition_correction_allowed,vcor_train_green_106eb12214,vcor_train_green_106eb12214.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_106eb12214.jpg,data_external/vcor_raw/vcor_extracted/train/green/106eb12214.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors,"When the main car is described as yellow, what color does the main car actually appear to be in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen
vcor_train_green_106eb12214_C4_stronger_open_conflict,vcor_train_green_106eb12214,vcor_train_green_106eb12214.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_106eb12214.jpg,data_external/vcor_raw/vcor_extracted/train/green/106eb12214.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C4_stronger_open_conflict,4,primary_conditions_v2_strict_colors,"A report repeatedly refers to the main car as yellow, and the answer should name the main car's primary body color seen in the image. Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen
vcor_train_green_10abc0defc_C0_neutral,vcor_train_green_10abc0defc,vcor_train_green_10abc0defc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_10abc0defc.jpg,data_external/vcor_raw/vcor_extracted/train/green/10abc0defc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C0_neutral,0,primary_conditions_v2_strict_colors,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen
vcor_train_green_10abc0defc_C1_weak_suggestion,vcor_train_green_10abc0defc,vcor_train_green_10abc0defc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_10abc0defc.jpg,data_external/vcor_raw/vcor_extracted/train/green/10abc0defc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C1_weak_suggestion,1,primary_conditions_v2_strict_colors,"Some people might describe the main car as yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen
vcor_train_green_10abc0defc_C2_false_assertion_open,vcor_train_green_10abc0defc,vcor_train_green_10abc0defc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_10abc0defc.jpg,data_external/vcor_raw/vcor_extracted/train/green/10abc0defc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C2_false_assertion_open,2,primary_conditions_v2_strict_colors,"A prior note says the main car is yellow. What is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen
vcor_train_green_10abc0defc_C3_presupposition_correction_allowed,vcor_train_green_10abc0defc,vcor_train_green_10abc0defc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_10abc0defc.jpg,data_external/vcor_raw/vcor_extracted/train/green/10abc0defc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors,"When the main car is described as yellow, what color does the main car actually appear to be in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen
vcor_train_green_10abc0defc_C4_stronger_open_conflict,vcor_train_green_10abc0defc,vcor_train_green_10abc0defc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_10abc0defc.jpg,data_external/vcor_raw/vcor_extracted/train/green/10abc0defc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C4_stronger_open_conflict,4,primary_conditions_v2_strict_colors,"A report repeatedly refers to the main car as yellow, and the answer should name the main car's primary body color seen in the image. Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen
vcor_train_green_1156aa8f44_C0_neutral,vcor_train_green_1156aa8f44,vcor_train_green_1156aa8f44.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1156aa8f44.jpg,data_external/vcor_raw/vcor_extracted/train/green/1156aa8f44.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C0_neutral,0,primary_conditions_v2_strict_colors,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen
vcor_train_green_1156aa8f44_C1_weak_suggestion,vcor_train_green_1156aa8f44,vcor_train_green_1156aa8f44.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1156aa8f44.jpg,data_external/vcor_raw/vcor_extracted/train/green/1156aa8f44.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C1_weak_suggestion,1,primary_conditions_v2_strict_colors,"Some people might describe the main car as yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen
vcor_train_green_1156aa8f44_C2_false_assertion_open,vcor_train_green_1156aa8f44,vcor_train_green_1156aa8f44.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1156aa8f44.jpg,data_external/vcor_raw/vcor_extracted/train/green/1156aa8f44.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C2_false_assertion_open,2,primary_conditions_v2_strict_colors,"A prior note says the main car is yellow. What is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen
vcor_train_green_1156aa8f44_C3_presupposition_correction_allowed,vcor_train_green_1156aa8f44,vcor_train_green_1156aa8f44.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1156aa8f44.jpg,data_external/vcor_raw/vcor_extracted/train/green/1156aa8f44.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors,"When the main car is described as yellow, what color does the main car actually appear to be in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen
vcor_train_green_1156aa8f44_C4_stronger_open_conflict,vcor_train_green_1156aa8f44,vcor_train_green_1156aa8f44.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1156aa8f44.jpg,data_external/vcor_raw/vcor_extracted/train/green/1156aa8f44.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C4_stronger_open_conflict,4,primary_conditions_v2_strict_colors,"A report repeatedly refers to the main car as yellow, and the answer should name the main car's primary body color seen in the image. Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen
vcor_train_green_1f2c44f798_C0_neutral,vcor_train_green_1f2c44f798,vcor_train_green_1f2c44f798.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1f2c44f798.jpg,data_external/vcor_raw/vcor_extracted/train/green/1f2c44f798.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C0_neutral,0,primary_conditions_v2_strict_colors,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen
vcor_train_green_1f2c44f798_C1_weak_suggestion,vcor_train_green_1f2c44f798,vcor_train_green_1f2c44f798.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1f2c44f798.jpg,data_external/vcor_raw/vcor_extracted/train/green/1f2c44f798.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C1_weak_suggestion,1,primary_conditions_v2_strict_colors,"Some people might describe the main car as yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen
vcor_train_green_1f2c44f798_C2_false_assertion_open,vcor_train_green_1f2c44f798,vcor_train_green_1f2c44f798.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1f2c44f798.jpg,data_external/vcor_raw/vcor_extracted/train/green/1f2c44f798.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C2_false_assertion_open,2,primary_conditions_v2_strict_colors,"A prior note says the main car is yellow. What is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen
vcor_train_green_1f2c44f798_C3_presupposition_correction_allowed,vcor_train_green_1f2c44f798,vcor_train_green_1f2c44f798.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1f2c44f798.jpg,data_external/vcor_raw/vcor_extracted/train/green/1f2c44f798.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors,"When the main car is described as yellow, what color does the main car actually appear to be in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen
vcor_train_green_1f2c44f798_C4_stronger_open_conflict,vcor_train_green_1f2c44f798,vcor_train_green_1f2c44f798.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1f2c44f798.jpg,data_external/vcor_raw/vcor_extracted/train/green/1f2c44f798.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C4_stronger_open_conflict,4,primary_conditions_v2_strict_colors,"A report repeatedly refers to the main car as yellow, and the answer should name the main car's primary body color seen in the image. Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen
vcor_train_green_27e1d49ae9_C0_neutral,vcor_train_green_27e1d49ae9,vcor_train_green_27e1d49ae9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_27e1d49ae9.jpg,data_external/vcor_raw/vcor_extracted/train/green/27e1d49ae9.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C0_neutral,0,primary_conditions_v2_strict_colors,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen
vcor_train_green_27e1d49ae9_C1_weak_suggestion,vcor_train_green_27e1d49ae9,vcor_train_green_27e1d49ae9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_27e1d49ae9.jpg,data_external/vcor_raw/vcor_extracted/train/green/27e1d49ae9.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C1_weak_suggestion,1,primary_conditions_v2_strict_colors,"Some people might describe the main car as yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen
vcor_train_green_27e1d49ae9_C2_false_assertion_open,vcor_train_green_27e1d49ae9,vcor_train_green_27e1d49ae9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_27e1d49ae9.jpg,data_external/vcor_raw/vcor_extracted/train/green/27e1d49ae9.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C2_false_assertion_open,2,primary_conditions_v2_strict_colors,"A prior note says the main car is yellow. What is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen
vcor_train_green_27e1d49ae9_C3_presupposition_correction_allowed,vcor_train_green_27e1d49ae9,vcor_train_green_27e1d49ae9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_27e1d49ae9.jpg,data_external/vcor_raw/vcor_extracted/train/green/27e1d49ae9.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C3_presupposition_correction_allowed,3,primary_conditions_v2_strict_colors,"When the main car is described as yellow, what color does the main car actually appear to be in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen
vcor_train_green_27e1d49ae9_C4_stronger_open_conflict,vcor_train_green_27e1d49ae9,vcor_train_green_27e1d49ae9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_27e1d49ae9.jpg,data_external/vcor_raw/vcor_extracted/train/green/27e1d49ae9.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C4_stronger_open_conflict,4,primary_conditions_v2_strict_colors,"A report repeatedly refers to the main car as yellow, and the answer should name the main car's primary body color seen in the image. Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen
vcor_train_green_2c74f2cea1_C0_neutral,vcor_train_green_2c74f2cea1,vcor_train_green_2c74f2cea1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_2c74f2cea1.jpg,data_external/vcor_raw/vcor_extracted/train/green/2c74f2cea1.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C0_neutral,0,primary_conditions_v2_strict_colors,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=32; quality_score=4.5670; passes_auto_screen
vcor_train_green_2c74f2cea1_C1_weak_suggestion,vcor_train_green_2c74f2cea1,vcor_train_green_2c74f2cea1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_2c74f2cea1.jpg,data_external/vcor_raw/vcor_extracted/train/green/2c74f2cea1.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C1_weak_suggestion,1,primary_conditions_v2_strict_colors,"Some people might describe the main car as yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=32; quality_score=4.5670; passes_auto_screen
vcor_train_green_2c74f2cea1_C2_false_assertion_open,vcor_train_green_2c74f2cea1,vcor_train_green_2c74f2cea1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_2c74f2cea1.jpg,data_external/vcor_raw/vcor_extracted/train/green/2c74f2cea1.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,primary,C2_false_assertion_open,2,primary_conditions_v2_strict_colors,"A prior note says the main car is yellow. What is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=32; quality_score=4.5670; passes_auto_screen
