image_id,file_name,image_path,width,height,contains_dog,num_annotations
267670,000000267670.jpg,data/coco/val2017/000000267670.jpg,450,600,0,2
267903,000000267903.jpg,data/coco/val2017/000000267903.jpg,640,426,0,2
267933,000000267933.jpg,data/coco/val2017/000000267933.jpg,500,328,0,11
267940,000000267940.jpg,data/coco/val2017/000000267940.jpg,640,480,0,2
267946,000000267946.jpg,data/coco/val2017/000000267946.jpg,500,332,0,0
268000,000000268000.jpg,data/coco/val2017/000000268000.jpg,640,360,0,3
268375,000000268375.jpg,data/coco/val2017/000000268375.jpg,640,424,0,2
268729,000000268729.jpg,data/coco/val2017/000000268729.jpg,640,480,0,10
268996,000000268996.jpg,data/coco/val2017/000000268996.jpg,500,375,0,0
269121,000000269121.jpg,data/coco/val2017/000000269121.jpg,480,640,0,2
269196,000000269196.jpg,data/coco/val2017/000000269196.jpg,640,427,0,5
269314,000000269314.jpg,data/coco/val2017/000000269314.jpg,640,480,0,2
269316,000000269316.jpg,data/coco/val2017/000000269316.jpg,640,428,0,5
269632,000000269632.jpg,data/coco/val2017/000000269632.jpg,640,427,0,5
269682,000000269682.jpg,data/coco/val2017/000000269682.jpg,640,480,0,10
269866,000000269866.jpg,data/coco/val2017/000000269866.jpg,640,427,0,1
269932,000000269932.jpg,data/coco/val2017/000000269932.jpg,375,500,0,2
269942,000000269942.jpg,data/coco/val2017/000000269942.jpg,480,640,0,10
270066,000000270066.jpg,data/coco/val2017/000000270066.jpg,640,480,0,2
270122,000000270122.jpg,data/coco/val2017/000000270122.jpg,640,427,0,2
270244,000000270244.jpg,data/coco/val2017/000000270244.jpg,640,428,0,1
270297,000000270297.jpg,data/coco/val2017/000000270297.jpg,640,427,0,3
270386,000000270386.jpg,data/coco/val2017/000000270386.jpg,500,375,0,0
270402,000000270402.jpg,data/coco/val2017/000000270402.jpg,640,426,0,2
270474,000000270474.jpg,data/coco/val2017/000000270474.jpg,500,375,0,2
270677,000000270677.jpg,data/coco/val2017/000000270677.jpg,634,640,0,2
270705,000000270705.jpg,data/coco/val2017/000000270705.jpg,475,640,0,1
270883,000000270883.jpg,data/coco/val2017/000000270883.jpg,640,393,0,3
271402,000000271402.jpg,data/coco/val2017/000000271402.jpg,424,640,0,3
271457,000000271457.jpg,data/coco/val2017/000000271457.jpg,500,333,0,1
271471,000000271471.jpg,data/coco/val2017/000000271471.jpg,640,428,0,7
271728,000000271728.jpg,data/coco/val2017/000000271728.jpg,640,427,0,8
271997,000000271997.jpg,data/coco/val2017/000000271997.jpg,488,640,0,2
272049,000000272049.jpg,data/coco/val2017/000000272049.jpg,640,427,0,2
272136,000000272136.jpg,data/coco/val2017/000000272136.jpg,640,428,0,2
272212,000000272212.jpg,data/coco/val2017/000000272212.jpg,640,480,0,3
272364,000000272364.jpg,data/coco/val2017/000000272364.jpg,428,640,0,4
272416,000000272416.jpg,data/coco/val2017/000000272416.jpg,640,480,0,1
273132,000000273132.jpg,data/coco/val2017/000000273132.jpg,640,633,0,3
273198,000000273198.jpg,data/coco/val2017/000000273198.jpg,500,375,0,5
273420,000000273420.jpg,data/coco/val2017/000000273420.jpg,500,400,0,6
273493,000000273493.jpg,data/coco/val2017/000000273493.jpg,500,333,0,5
273551,000000273551.jpg,data/coco/val2017/000000273551.jpg,640,457,0,3
273617,000000273617.jpg,data/coco/val2017/000000273617.jpg,640,427,0,1
273712,000000273712.jpg,data/coco/val2017/000000273712.jpg,480,640,0,1
273715,000000273715.jpg,data/coco/val2017/000000273715.jpg,500,373,0,5
273760,000000273760.jpg,data/coco/val2017/000000273760.jpg,467,640,0,2
274066,000000274066.jpg,data/coco/val2017/000000274066.jpg,640,427,0,9
274219,000000274219.jpg,data/coco/val2017/000000274219.jpg,464,640,0,2
274272,000000274272.jpg,data/coco/val2017/000000274272.jpg,640,480,0,9
274411,000000274411.jpg,data/coco/val2017/000000274411.jpg,426,640,0,5
274687,000000274687.jpg,data/coco/val2017/000000274687.jpg,640,480,0,3
274708,000000274708.jpg,data/coco/val2017/000000274708.jpg,612,612,0,7
275058,000000275058.jpg,data/coco/val2017/000000275058.jpg,427,640,0,2
275392,000000275392.jpg,data/coco/val2017/000000275392.jpg,480,640,0,2
275727,000000275727.jpg,data/coco/val2017/000000275727.jpg,640,475,0,2
275791,000000275791.jpg,data/coco/val2017/000000275791.jpg,640,427,0,8
276018,000000276018.jpg,data/coco/val2017/000000276018.jpg,416,640,0,12
276024,000000276024.jpg,data/coco/val2017/000000276024.jpg,640,480,0,9
276055,000000276055.jpg,data/coco/val2017/000000276055.jpg,500,375,0,8
276284,000000276284.jpg,data/coco/val2017/000000276284.jpg,500,640,0,5
276285,000000276285.jpg,data/coco/val2017/000000276285.jpg,427,640,0,10
276434,000000276434.jpg,data/coco/val2017/000000276434.jpg,640,427,0,11
276707,000000276707.jpg,data/coco/val2017/000000276707.jpg,640,480,0,4
276720,000000276720.jpg,data/coco/val2017/000000276720.jpg,640,480,0,5
276804,000000276804.jpg,data/coco/val2017/000000276804.jpg,512,640,0,8
276921,000000276921.jpg,data/coco/val2017/000000276921.jpg,469,640,0,2
277020,000000277020.jpg,data/coco/val2017/000000277020.jpg,640,360,0,12
277051,000000277051.jpg,data/coco/val2017/000000277051.jpg,640,427,0,10
277197,000000277197.jpg,data/coco/val2017/000000277197.jpg,600,416,0,9
277584,000000277584.jpg,data/coco/val2017/000000277584.jpg,640,480,0,2
278006,000000278006.jpg,data/coco/val2017/000000278006.jpg,640,427,0,0
278353,000000278353.jpg,data/coco/val2017/000000278353.jpg,596,640,0,1
278463,000000278463.jpg,data/coco/val2017/000000278463.jpg,640,480,0,15
278705,000000278705.jpg,data/coco/val2017/000000278705.jpg,640,480,0,6
278848,000000278848.jpg,data/coco/val2017/000000278848.jpg,480,640,0,10
278973,000000278973.jpg,data/coco/val2017/000000278973.jpg,640,426,0,2
279145,000000279145.jpg,data/coco/val2017/000000279145.jpg,640,480,0,9
279541,000000279541.jpg,data/coco/val2017/000000279541.jpg,478,640,0,11
279714,000000279714.jpg,data/coco/val2017/000000279714.jpg,425,640,0,5
279730,000000279730.jpg,data/coco/val2017/000000279730.jpg,500,333,0,7
279769,000000279769.jpg,data/coco/val2017/000000279769.jpg,640,480,0,2
279774,000000279774.jpg,data/coco/val2017/000000279774.jpg,415,500,0,9
279887,000000279887.jpg,data/coco/val2017/000000279887.jpg,640,427,0,10
280325,000000280325.jpg,data/coco/val2017/000000280325.jpg,500,377,0,1
280779,000000280779.jpg,data/coco/val2017/000000280779.jpg,640,501,0,3
280918,000000280918.jpg,data/coco/val2017/000000280918.jpg,640,480,0,6
280930,000000280930.jpg,data/coco/val2017/000000280930.jpg,640,425,0,4
281032,000000281032.jpg,data/coco/val2017/000000281032.jpg,640,427,0,4
281179,000000281179.jpg,data/coco/val2017/000000281179.jpg,640,480,0,10
281414,000000281414.jpg,data/coco/val2017/000000281414.jpg,443,640,0,3
281447,000000281447.jpg,data/coco/val2017/000000281447.jpg,640,421,0,3
281693,000000281693.jpg,data/coco/val2017/000000281693.jpg,640,481,0,6
281754,000000281754.jpg,data/coco/val2017/000000281754.jpg,419,640,0,4
281759,000000281759.jpg,data/coco/val2017/000000281759.jpg,640,427,0,12
281929,000000281929.jpg,data/coco/val2017/000000281929.jpg,640,504,0,3
282296,000000282296.jpg,data/coco/val2017/000000282296.jpg,480,640,0,3
282912,000000282912.jpg,data/coco/val2017/000000282912.jpg,480,640,0,1
283037,000000283037.jpg,data/coco/val2017/000000283037.jpg,427,640,0,2
283070,000000283070.jpg,data/coco/val2017/000000283070.jpg,640,428,0,5
283113,000000283113.jpg,data/coco/val2017/000000283113.jpg,480,640,0,3
283268,000000283268.jpg,data/coco/val2017/000000283268.jpg,640,427,0,3
283318,000000283318.jpg,data/coco/val2017/000000283318.jpg,640,427,0,9
283520,000000283520.jpg,data/coco/val2017/000000283520.jpg,640,426,0,4
283717,000000283717.jpg,data/coco/val2017/000000283717.jpg,640,480,0,3
284106,000000284106.jpg,data/coco/val2017/000000284106.jpg,640,421,0,4
284279,000000284279.jpg,data/coco/val2017/000000284279.jpg,640,512,0,1
284282,000000284282.jpg,data/coco/val2017/000000284282.jpg,500,333,0,1
284296,000000284296.jpg,data/coco/val2017/000000284296.jpg,640,427,0,3
284623,000000284623.jpg,data/coco/val2017/000000284623.jpg,640,480,0,5
284698,000000284698.jpg,data/coco/val2017/000000284698.jpg,375,500,0,2
284725,000000284725.jpg,data/coco/val2017/000000284725.jpg,640,427,0,13
284743,000000284743.jpg,data/coco/val2017/000000284743.jpg,640,425,0,6
284762,000000284762.jpg,data/coco/val2017/000000284762.jpg,640,426,0,1
284764,000000284764.jpg,data/coco/val2017/000000284764.jpg,640,427,0,7
284991,000000284991.jpg,data/coco/val2017/000000284991.jpg,640,428,0,2
285047,000000285047.jpg,data/coco/val2017/000000285047.jpg,427,640,0,3
285349,000000285349.jpg,data/coco/val2017/000000285349.jpg,500,375,0,1
285788,000000285788.jpg,data/coco/val2017/000000285788.jpg,640,481,0,4
285894,000000285894.jpg,data/coco/val2017/000000285894.jpg,500,329,0,5
286458,000000286458.jpg,data/coco/val2017/000000286458.jpg,455,310,0,5
286503,000000286503.jpg,data/coco/val2017/000000286503.jpg,640,427,0,4
286507,000000286507.jpg,data/coco/val2017/000000286507.jpg,640,434,0,1
286523,000000286523.jpg,data/coco/val2017/000000286523.jpg,640,514,0,2
286660,000000286660.jpg,data/coco/val2017/000000286660.jpg,371,500,0,2
286708,000000286708.jpg,data/coco/val2017/000000286708.jpg,640,481,0,1
286849,000000286849.jpg,data/coco/val2017/000000286849.jpg,333,500,0,4
286907,000000286907.jpg,data/coco/val2017/000000286907.jpg,480,640,0,1
286994,000000286994.jpg,data/coco/val2017/000000286994.jpg,640,480,0,9
287347,000000287347.jpg,data/coco/val2017/000000287347.jpg,478,640,0,15
287527,000000287527.jpg,data/coco/val2017/000000287527.jpg,640,640,0,3
287545,000000287545.jpg,data/coco/val2017/000000287545.jpg,640,480,0,2
287649,000000287649.jpg,data/coco/val2017/000000287649.jpg,640,480,0,3
287667,000000287667.jpg,data/coco/val2017/000000287667.jpg,640,480,0,5
287714,000000287714.jpg,data/coco/val2017/000000287714.jpg,640,480,0,5
287874,000000287874.jpg,data/coco/val2017/000000287874.jpg,640,434,0,15
287959,000000287959.jpg,data/coco/val2017/000000287959.jpg,640,480,0,1
288042,000000288042.jpg,data/coco/val2017/000000288042.jpg,640,480,0,3
288062,000000288062.jpg,data/coco/val2017/000000288062.jpg,519,640,0,1
288391,000000288391.jpg,data/coco/val2017/000000288391.jpg,427,640,0,1
288430,000000288430.jpg,data/coco/val2017/000000288430.jpg,500,375,0,15
288762,000000288762.jpg,data/coco/val2017/000000288762.jpg,640,425,0,15
288862,000000288862.jpg,data/coco/val2017/000000288862.jpg,427,640,0,6
288882,000000288882.jpg,data/coco/val2017/000000288882.jpg,640,359,0,2
289059,000000289059.jpg,data/coco/val2017/000000289059.jpg,640,480,0,3
289222,000000289222.jpg,data/coco/val2017/000000289222.jpg,640,480,0,5
289229,000000289229.jpg,data/coco/val2017/000000289229.jpg,362,500,0,2
289393,000000289393.jpg,data/coco/val2017/000000289393.jpg,640,480,0,4
289415,000000289415.jpg,data/coco/val2017/000000289415.jpg,640,428,0,9
289417,000000289417.jpg,data/coco/val2017/000000289417.jpg,500,375,0,12
289516,000000289516.jpg,data/coco/val2017/000000289516.jpg,304,640,0,2
289586,000000289586.jpg,data/coco/val2017/000000289586.jpg,426,640,0,1
289594,000000289594.jpg,data/coco/val2017/000000289594.jpg,519,640,0,3
289659,000000289659.jpg,data/coco/val2017/000000289659.jpg,640,426,0,1
289960,000000289960.jpg,data/coco/val2017/000000289960.jpg,640,480,0,2
289992,000000289992.jpg,data/coco/val2017/000000289992.jpg,640,424,0,1
290081,000000290081.jpg,data/coco/val2017/000000290081.jpg,612,612,0,4
290163,000000290163.jpg,data/coco/val2017/000000290163.jpg,512,640,0,13
290293,000000290293.jpg,data/coco/val2017/000000290293.jpg,640,326,0,4
290592,000000290592.jpg,data/coco/val2017/000000290592.jpg,640,426,0,12
290619,000000290619.jpg,data/coco/val2017/000000290619.jpg,640,480,0,1
290768,000000290768.jpg,data/coco/val2017/000000290768.jpg,612,612,0,9
290833,000000290833.jpg,data/coco/val2017/000000290833.jpg,640,427,0,2
290843,000000290843.jpg,data/coco/val2017/000000290843.jpg,428,640,0,4
291490,000000291490.jpg,data/coco/val2017/000000291490.jpg,640,393,0,2
291551,000000291551.jpg,data/coco/val2017/000000291551.jpg,428,640,0,7
291619,000000291619.jpg,data/coco/val2017/000000291619.jpg,640,427,0,3
291791,000000291791.jpg,data/coco/val2017/000000291791.jpg,640,499,0,7
291861,000000291861.jpg,data/coco/val2017/000000291861.jpg,640,426,0,1
292005,000000292005.jpg,data/coco/val2017/000000292005.jpg,480,640,0,5
292024,000000292024.jpg,data/coco/val2017/000000292024.jpg,612,612,0,5
292082,000000292082.jpg,data/coco/val2017/000000292082.jpg,640,640,0,5
292155,000000292155.jpg,data/coco/val2017/000000292155.jpg,640,480,0,2
292236,000000292236.jpg,data/coco/val2017/000000292236.jpg,332,500,0,7
292415,000000292415.jpg,data/coco/val2017/000000292415.jpg,333,500,0,2
292446,000000292446.jpg,data/coco/val2017/000000292446.jpg,612,612,0,13
292456,000000292456.jpg,data/coco/val2017/000000292456.jpg,500,375,0,8
292488,000000292488.jpg,data/coco/val2017/000000292488.jpg,640,426,0,2
292908,000000292908.jpg,data/coco/val2017/000000292908.jpg,384,640,0,2
292997,000000292997.jpg,data/coco/val2017/000000292997.jpg,640,480,0,13
293071,000000293071.jpg,data/coco/val2017/000000293071.jpg,335,500,0,4
293245,000000293245.jpg,data/coco/val2017/000000293245.jpg,640,480,0,4
293300,000000293300.jpg,data/coco/val2017/000000293300.jpg,640,427,0,3
293324,000000293324.jpg,data/coco/val2017/000000293324.jpg,640,406,0,10
293390,000000293390.jpg,data/coco/val2017/000000293390.jpg,640,480,0,5
293474,000000293474.jpg,data/coco/val2017/000000293474.jpg,500,333,0,6
293625,000000293625.jpg,data/coco/val2017/000000293625.jpg,640,480,0,8
293804,000000293804.jpg,data/coco/val2017/000000293804.jpg,500,333,0,6
293858,000000293858.jpg,data/coco/val2017/000000293858.jpg,500,451,0,11
294162,000000294162.jpg,data/coco/val2017/000000294162.jpg,480,640,0,2
294163,000000294163.jpg,data/coco/val2017/000000294163.jpg,429,640,0,2
294350,000000294350.jpg,data/coco/val2017/000000294350.jpg,640,425,0,13
294695,000000294695.jpg,data/coco/val2017/000000294695.jpg,640,427,0,9
294831,000000294831.jpg,data/coco/val2017/000000294831.jpg,640,361,0,5
294855,000000294855.jpg,data/coco/val2017/000000294855.jpg,500,375,0,2
295138,000000295138.jpg,data/coco/val2017/000000295138.jpg,640,423,0,4
295231,000000295231.jpg,data/coco/val2017/000000295231.jpg,480,640,0,7
295316,000000295316.jpg,data/coco/val2017/000000295316.jpg,640,480,0,8
295420,000000295420.jpg,data/coco/val2017/000000295420.jpg,640,480,0,5
295713,000000295713.jpg,data/coco/val2017/000000295713.jpg,640,427,0,12
295797,000000295797.jpg,data/coco/val2017/000000295797.jpg,427,640,0,2
296222,000000296222.jpg,data/coco/val2017/000000296222.jpg,640,480,0,8
296224,000000296224.jpg,data/coco/val2017/000000296224.jpg,640,480,0,5
296317,000000296317.jpg,data/coco/val2017/000000296317.jpg,640,480,0,3
296634,000000296634.jpg,data/coco/val2017/000000296634.jpg,640,453,0,12
296657,000000296657.jpg,data/coco/val2017/000000296657.jpg,640,427,0,14
296969,000000296969.jpg,data/coco/val2017/000000296969.jpg,640,427,0,7
297022,000000297022.jpg,data/coco/val2017/000000297022.jpg,640,504,0,4
297084,000000297084.jpg,data/coco/val2017/000000297084.jpg,612,612,0,13
297085,000000297085.jpg,data/coco/val2017/000000297085.jpg,500,375,0,6
297147,000000297147.jpg,data/coco/val2017/000000297147.jpg,640,480,0,4
297343,000000297343.jpg,data/coco/val2017/000000297343.jpg,640,432,0,1
297353,000000297353.jpg,data/coco/val2017/000000297353.jpg,640,640,0,4
297396,000000297396.jpg,data/coco/val2017/000000297396.jpg,500,375,0,9
297427,000000297427.jpg,data/coco/val2017/000000297427.jpg,580,640,0,4
297562,000000297562.jpg,data/coco/val2017/000000297562.jpg,640,480,0,15
297595,000000297595.jpg,data/coco/val2017/000000297595.jpg,640,427,0,2
297681,000000297681.jpg,data/coco/val2017/000000297681.jpg,640,433,0,1
297698,000000297698.jpg,data/coco/val2017/000000297698.jpg,640,441,0,6
298697,000000298697.jpg,data/coco/val2017/000000298697.jpg,640,480,0,4
298738,000000298738.jpg,data/coco/val2017/000000298738.jpg,427,640,0,1
298904,000000298904.jpg,data/coco/val2017/000000298904.jpg,480,640,0,1
298994,000000298994.jpg,data/coco/val2017/000000298994.jpg,640,428,0,9
299355,000000299355.jpg,data/coco/val2017/000000299355.jpg,500,375,0,2
299609,000000299609.jpg,data/coco/val2017/000000299609.jpg,640,480,0,1
299720,000000299720.jpg,data/coco/val2017/000000299720.jpg,640,427,0,1
299887,000000299887.jpg,data/coco/val2017/000000299887.jpg,640,480,0,4
300039,000000300039.jpg,data/coco/val2017/000000300039.jpg,500,374,0,9
300155,000000300155.jpg,data/coco/val2017/000000300155.jpg,640,427,0,1
300233,000000300233.jpg,data/coco/val2017/000000300233.jpg,640,489,0,4
300341,000000300341.jpg,data/coco/val2017/000000300341.jpg,640,427,0,9
300659,000000300659.jpg,data/coco/val2017/000000300659.jpg,640,360,0,7
300842,000000300842.jpg,data/coco/val2017/000000300842.jpg,640,426,0,1
300913,000000300913.jpg,data/coco/val2017/000000300913.jpg,500,375,0,3
301061,000000301061.jpg,data/coco/val2017/000000301061.jpg,480,640,0,3
301421,000000301421.jpg,data/coco/val2017/000000301421.jpg,640,427,0,10
301563,000000301563.jpg,data/coco/val2017/000000301563.jpg,640,428,0,7
301718,000000301718.jpg,data/coco/val2017/000000301718.jpg,480,640,0,11
301867,000000301867.jpg,data/coco/val2017/000000301867.jpg,640,480,0,7
301981,000000301981.jpg,data/coco/val2017/000000301981.jpg,640,480,0,1
302107,000000302107.jpg,data/coco/val2017/000000302107.jpg,427,640,0,5
302165,000000302165.jpg,data/coco/val2017/000000302165.jpg,640,480,0,10
302452,000000302452.jpg,data/coco/val2017/000000302452.jpg,403,403,0,12
302536,000000302536.jpg,data/coco/val2017/000000302536.jpg,500,375,0,10
302760,000000302760.jpg,data/coco/val2017/000000302760.jpg,500,375,0,3
302882,000000302882.jpg,data/coco/val2017/000000302882.jpg,500,400,0,2
302990,000000302990.jpg,data/coco/val2017/000000302990.jpg,640,427,0,4
303305,000000303305.jpg,data/coco/val2017/000000303305.jpg,640,480,0,5
303499,000000303499.jpg,data/coco/val2017/000000303499.jpg,333,500,0,8
303653,000000303653.jpg,data/coco/val2017/000000303653.jpg,640,426,0,7
303863,000000303863.jpg,data/coco/val2017/000000303863.jpg,640,431,0,9
303893,000000303893.jpg,data/coco/val2017/000000303893.jpg,640,427,0,6
303908,000000303908.jpg,data/coco/val2017/000000303908.jpg,640,427,0,6
304180,000000304180.jpg,data/coco/val2017/000000304180.jpg,640,418,0,5
304291,000000304291.jpg,data/coco/val2017/000000304291.jpg,640,427,0,1
304365,000000304365.jpg,data/coco/val2017/000000304365.jpg,640,427,0,4
304396,000000304396.jpg,data/coco/val2017/000000304396.jpg,425,640,0,2
304545,000000304545.jpg,data/coco/val2017/000000304545.jpg,640,522,0,1
304560,000000304560.jpg,data/coco/val2017/000000304560.jpg,640,425,0,1
304812,000000304812.jpg,data/coco/val2017/000000304812.jpg,428,640,0,9
304817,000000304817.jpg,data/coco/val2017/000000304817.jpg,640,480,0,1
305309,000000305309.jpg,data/coco/val2017/000000305309.jpg,640,406,0,4
305609,000000305609.jpg,data/coco/val2017/000000305609.jpg,612,612,0,12
305695,000000305695.jpg,data/coco/val2017/000000305695.jpg,640,480,0,7
306136,000000306136.jpg,data/coco/val2017/000000306136.jpg,428,640,0,7
306437,000000306437.jpg,data/coco/val2017/000000306437.jpg,426,640,0,7
306582,000000306582.jpg,data/coco/val2017/000000306582.jpg,640,480,0,7
306700,000000306700.jpg,data/coco/val2017/000000306700.jpg,480,640,0,4
306733,000000306733.jpg,data/coco/val2017/000000306733.jpg,640,426,0,7
307172,000000307172.jpg,data/coco/val2017/000000307172.jpg,640,425,0,5
307598,000000307598.jpg,data/coco/val2017/000000307598.jpg,640,426,0,4
307658,000000307658.jpg,data/coco/val2017/000000307658.jpg,589,640,0,1
308165,000000308165.jpg,data/coco/val2017/000000308165.jpg,425,640,0,2
308193,000000308193.jpg,data/coco/val2017/000000308193.jpg,480,640,0,1
308391,000000308391.jpg,data/coco/val2017/000000308391.jpg,500,338,0,0
308394,000000308394.jpg,data/coco/val2017/000000308394.jpg,640,428,0,4
308466,000000308466.jpg,data/coco/val2017/000000308466.jpg,640,480,0,2
308476,000000308476.jpg,data/coco/val2017/000000308476.jpg,640,480,0,2
308531,000000308531.jpg,data/coco/val2017/000000308531.jpg,359,640,0,3
308545,000000308545.jpg,data/coco/val2017/000000308545.jpg,640,427,0,4
308631,000000308631.jpg,data/coco/val2017/000000308631.jpg,640,426,0,13
308753,000000308753.jpg,data/coco/val2017/000000308753.jpg,640,480,0,1
308793,000000308793.jpg,data/coco/val2017/000000308793.jpg,640,480,0,4
308799,000000308799.jpg,data/coco/val2017/000000308799.jpg,375,500,0,8
309173,000000309173.jpg,data/coco/val2017/000000309173.jpg,335,500,0,2
309452,000000309452.jpg,data/coco/val2017/000000309452.jpg,640,480,0,1
309467,000000309467.jpg,data/coco/val2017/000000309467.jpg,640,326,0,6
309495,000000309495.jpg,data/coco/val2017/000000309495.jpg,326,500,0,1
309678,000000309678.jpg,data/coco/val2017/000000309678.jpg,640,411,0,3
309964,000000309964.jpg,data/coco/val2017/000000309964.jpg,640,427,0,5
310072,000000310072.jpg,data/coco/val2017/000000310072.jpg,640,383,0,7
310200,000000310200.jpg,data/coco/val2017/000000310200.jpg,640,480,0,3
310622,000000310622.jpg,data/coco/val2017/000000310622.jpg,640,428,0,0
310862,000000310862.jpg,data/coco/val2017/000000310862.jpg,612,612,0,3
310980,000000310980.jpg,data/coco/val2017/000000310980.jpg,640,427,0,3
311002,000000311002.jpg,data/coco/val2017/000000311002.jpg,640,427,0,9
311081,000000311081.jpg,data/coco/val2017/000000311081.jpg,480,640,0,1
311180,000000311180.jpg,data/coco/val2017/000000311180.jpg,480,640,0,2
311295,000000311295.jpg,data/coco/val2017/000000311295.jpg,640,427,0,10
311303,000000311303.jpg,data/coco/val2017/000000311303.jpg,640,427,0,8
311392,000000311392.jpg,data/coco/val2017/000000311392.jpg,640,427,0,4
311394,000000311394.jpg,data/coco/val2017/000000311394.jpg,480,640,0,2
311518,000000311518.jpg,data/coco/val2017/000000311518.jpg,640,427,0,1
311789,000000311789.jpg,data/coco/val2017/000000311789.jpg,640,427,0,2
311909,000000311909.jpg,data/coco/val2017/000000311909.jpg,640,496,0,1
311928,000000311928.jpg,data/coco/val2017/000000311928.jpg,640,398,0,3
311950,000000311950.jpg,data/coco/val2017/000000311950.jpg,448,640,0,1
312192,000000312192.jpg,data/coco/val2017/000000312192.jpg,640,480,0,11
312213,000000312213.jpg,data/coco/val2017/000000312213.jpg,640,480,0,2
312263,000000312263.jpg,data/coco/val2017/000000312263.jpg,527,640,0,1
312340,000000312340.jpg,data/coco/val2017/000000312340.jpg,640,425,0,1
312406,000000312406.jpg,data/coco/val2017/000000312406.jpg,640,480,0,2
312421,000000312421.jpg,data/coco/val2017/000000312421.jpg,640,427,0,12
312489,000000312489.jpg,data/coco/val2017/000000312489.jpg,500,333,0,4
312549,000000312549.jpg,data/coco/val2017/000000312549.jpg,640,480,0,0
312552,000000312552.jpg,data/coco/val2017/000000312552.jpg,400,300,0,2
312586,000000312586.jpg,data/coco/val2017/000000312586.jpg,640,428,0,3
312720,000000312720.jpg,data/coco/val2017/000000312720.jpg,640,427,0,2
313034,000000313034.jpg,data/coco/val2017/000000313034.jpg,640,480,0,11
313130,000000313130.jpg,data/coco/val2017/000000313130.jpg,640,480,0,4
313182,000000313182.jpg,data/coco/val2017/000000313182.jpg,640,424,0,14
313454,000000313454.jpg,data/coco/val2017/000000313454.jpg,640,388,0,7
313562,000000313562.jpg,data/coco/val2017/000000313562.jpg,640,480,0,6
313588,000000313588.jpg,data/coco/val2017/000000313588.jpg,480,640,0,5
313783,000000313783.jpg,data/coco/val2017/000000313783.jpg,500,375,0,7
314177,000000314177.jpg,data/coco/val2017/000000314177.jpg,481,640,0,2
314182,000000314182.jpg,data/coco/val2017/000000314182.jpg,375,500,0,9
314264,000000314264.jpg,data/coco/val2017/000000314264.jpg,480,640,0,5
314294,000000314294.jpg,data/coco/val2017/000000314294.jpg,640,360,0,2
314541,000000314541.jpg,data/coco/val2017/000000314541.jpg,640,425,0,1
314709,000000314709.jpg,data/coco/val2017/000000314709.jpg,640,426,0,2
314914,000000314914.jpg,data/coco/val2017/000000314914.jpg,480,640,0,1
315187,000000315187.jpg,data/coco/val2017/000000315187.jpg,640,448,0,11
315219,000000315219.jpg,data/coco/val2017/000000315219.jpg,333,500,0,1
315257,000000315257.jpg,data/coco/val2017/000000315257.jpg,640,514,0,1
315492,000000315492.jpg,data/coco/val2017/000000315492.jpg,612,612,0,4
316015,000000316015.jpg,data/coco/val2017/000000316015.jpg,500,400,0,9
316054,000000316054.jpg,data/coco/val2017/000000316054.jpg,640,438,0,4
316404,000000316404.jpg,data/coco/val2017/000000316404.jpg,640,445,0,6
317024,000000317024.jpg,data/coco/val2017/000000317024.jpg,640,480,0,1
317433,000000317433.jpg,data/coco/val2017/000000317433.jpg,640,427,0,3
317999,000000317999.jpg,data/coco/val2017/000000317999.jpg,612,612,0,4
318080,000000318080.jpg,data/coco/val2017/000000318080.jpg,640,480,0,2
318114,000000318114.jpg,data/coco/val2017/000000318114.jpg,385,308,0,6
318138,000000318138.jpg,data/coco/val2017/000000318138.jpg,480,640,0,5
319100,000000319100.jpg,data/coco/val2017/000000319100.jpg,500,333,0,7
319534,000000319534.jpg,data/coco/val2017/000000319534.jpg,640,480,0,8
319607,000000319607.jpg,data/coco/val2017/000000319607.jpg,640,640,0,10
319696,000000319696.jpg,data/coco/val2017/000000319696.jpg,500,333,0,5
319721,000000319721.jpg,data/coco/val2017/000000319721.jpg,480,640,0,4
319935,000000319935.jpg,data/coco/val2017/000000319935.jpg,640,398,0,13
320232,000000320232.jpg,data/coco/val2017/000000320232.jpg,375,500,0,10
320425,000000320425.jpg,data/coco/val2017/000000320425.jpg,640,480,0,10
320490,000000320490.jpg,data/coco/val2017/000000320490.jpg,640,426,0,6
320554,000000320554.jpg,data/coco/val2017/000000320554.jpg,500,375,0,2
320632,000000320632.jpg,data/coco/val2017/000000320632.jpg,640,480,0,6
320642,000000320642.jpg,data/coco/val2017/000000320642.jpg,500,321,0,6
320664,000000320664.jpg,data/coco/val2017/000000320664.jpg,640,480,0,5
320696,000000320696.jpg,data/coco/val2017/000000320696.jpg,640,427,0,2
320706,000000320706.jpg,data/coco/val2017/000000320706.jpg,480,640,0,0
321118,000000321118.jpg,data/coco/val2017/000000321118.jpg,640,426,0,2
321214,000000321214.jpg,data/coco/val2017/000000321214.jpg,640,480,0,3
321333,000000321333.jpg,data/coco/val2017/000000321333.jpg,640,397,0,3
321557,000000321557.jpg,data/coco/val2017/000000321557.jpg,547,640,0,1
321790,000000321790.jpg,data/coco/val2017/000000321790.jpg,640,427,0,2
321887,000000321887.jpg,data/coco/val2017/000000321887.jpg,640,424,0,1
322211,000000322211.jpg,data/coco/val2017/000000322211.jpg,640,480,0,13
