sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,notes,model_key,model_name,checkpoint_name,precision,device,device_map,batch_size,elapsed_seconds,raw_output,status,error,prompt_level,normalized_output,allowed_answer_space,parsed_label,parse_success,parse_method,one_label_only,in_allowed_answer_space,correction_detected,refusal_detected,outcome_type,is_conflict_aligned,is_faithful,is_other_wrong,is_refusal_or_correction,is_parse_error,parse_notes
test_03590_A1_forced_choice_red_family,test_03590,test_03590.jpg,data/processed/stanford_cars/clean_crops/test_03590.jpg,data/raw/stanford_cars/cars_test/03590.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9359,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_03590_A2_counterfactual_assumption,test_03590,test_03590.jpg,data/processed/stanford_cars/clean_crops/test_03590.jpg,data/raw/stanford_cars/cars_test/03590.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8211,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_03719_A1_forced_choice_red_family,test_03719,test_03719.jpg,data/processed/stanford_cars/clean_crops/test_03719.jpg,data/raw/stanford_cars/cars_test/03719.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9631,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_03719_A2_counterfactual_assumption,test_03719,test_03719.jpg,data/processed/stanford_cars/clean_crops/test_03719.jpg,data/raw/stanford_cars/cars_test/03719.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8666,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_03893_A1_forced_choice_red_family,test_03893,test_03893.jpg,data/processed/stanford_cars/clean_crops/test_03893.jpg,data/raw/stanford_cars/cars_test/03893.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9856,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_03893_A2_counterfactual_assumption,test_03893,test_03893.jpg,data/processed/stanford_cars/clean_crops/test_03893.jpg,data/raw/stanford_cars/cars_test/03893.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9778,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_04452_A1_forced_choice_red_family,test_04452,test_04452.jpg,data/processed/stanford_cars/clean_crops/test_04452.jpg,data/raw/stanford_cars/cars_test/04452.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8956,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_04452_A2_counterfactual_assumption,test_04452,test_04452.jpg,data/processed/stanford_cars/clean_crops/test_04452.jpg,data/raw/stanford_cars/cars_test/04452.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8150,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_04688_A1_forced_choice_red_family,test_04688,test_04688.jpg,data/processed/stanford_cars/clean_crops/test_04688.jpg,data/raw/stanford_cars/cars_test/04688.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.8924,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_04688_A2_counterfactual_assumption,test_04688,test_04688.jpg,data/processed/stanford_cars/clean_crops/test_04688.jpg,data/raw/stanford_cars/cars_test/04688.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9086,blue,ok,,,blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_04721_A1_forced_choice_red_family,test_04721,test_04721.jpg,data/processed/stanford_cars/clean_crops/test_04721.jpg,data/raw/stanford_cars/cars_test/04721.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8861,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_04721_A2_counterfactual_assumption,test_04721,test_04721.jpg,data/processed/stanford_cars/clean_crops/test_04721.jpg,data/raw/stanford_cars/cars_test/04721.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.9068,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_05596_A1_forced_choice_red_family,test_05596,test_05596.jpg,data/processed/stanford_cars/clean_crops/test_05596.jpg,data/raw/stanford_cars/cars_test/05596.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8649,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_05596_A2_counterfactual_assumption,test_05596,test_05596.jpg,data/processed/stanford_cars/clean_crops/test_05596.jpg,data/raw/stanford_cars/cars_test/05596.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8817,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_05791_A1_forced_choice_red_family,test_05791,test_05791.jpg,data/processed/stanford_cars/clean_crops/test_05791.jpg,data/raw/stanford_cars/cars_test/05791.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9892,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_05791_A2_counterfactual_assumption,test_05791,test_05791.jpg,data/processed/stanford_cars/clean_crops/test_05791.jpg,data/raw/stanford_cars/cars_test/05791.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0029,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_05992_A1_forced_choice_red_family,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.7859,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_05992_A2_counterfactual_assumption,test_05992,test_05992.jpg,data/processed/stanford_cars/clean_crops/test_05992.jpg,data/raw/stanford_cars/cars_test/05992.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.8053,dark blue,ok,,,dark blue,"[""blue"", ""light blue"", ""dark blue""]",blue,1,exact_single_label,1,1,0,0,conflict_aligned,1,0,0,0,0,
test_06012_A1_forced_choice_red_family,test_06012,test_06012.jpg,data/processed/stanford_cars/clean_crops/test_06012.jpg,data/raw/stanford_cars/cars_test/06012.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9953,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_06012_A2_counterfactual_assumption,test_06012,test_06012.jpg,data/processed/stanford_cars/clean_crops/test_06012.jpg,data/raw/stanford_cars/cars_test/06012.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9557,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_06420_A1_forced_choice_red_family,test_06420,test_06420.jpg,data/processed/stanford_cars/clean_crops/test_06420.jpg,data/raw/stanford_cars/cars_test/06420.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9891,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_06420_A2_counterfactual_assumption,test_06420,test_06420.jpg,data/processed/stanford_cars/clean_crops/test_06420.jpg,data/raw/stanford_cars/cars_test/06420.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9650,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_06488_A1_forced_choice_red_family,test_06488,test_06488.jpg,data/processed/stanford_cars/clean_crops/test_06488.jpg,data/raw/stanford_cars/cars_test/06488.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0025,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_06488_A2_counterfactual_assumption,test_06488,test_06488.jpg,data/processed/stanford_cars/clean_crops/test_06488.jpg,data/raw/stanford_cars/cars_test/06488.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,2.0117,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_06865_A1_forced_choice_red_family,test_06865,test_06865.jpg,data/processed/stanford_cars/clean_crops/test_06865.jpg,data/raw/stanford_cars/cars_test/06865.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9702,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_06865_A2_counterfactual_assumption,test_06865,test_06865.jpg,data/processed/stanford_cars/clean_crops/test_06865.jpg,data/raw/stanford_cars/cars_test/06865.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,reviewed,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9623,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_07513_A1_forced_choice_red_family,test_07513,test_07513.jpg,data/processed/stanford_cars/clean_crops/test_07513.jpg,data/raw/stanford_cars/cars_test/07513.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A1_forced_choice_red_family,5,auxiliary_conditions_v2_strict_colors,"Focus on the main car only. Ignore the background. Choose exactly one label from this restricted answer space: {blue, light blue, dark blue}. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Restricted answer space around the conflict-color family.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9953,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
test_07513_A2_counterfactual_assumption,test_07513,test_07513.jpg,data/processed/stanford_cars/clean_crops/test_07513.jpg,data/raw/stanford_cars/cars_test/07513.jpg,car_color_prompt_mechanism_comparison_v3_expanded_strict_colors,stanford_cars_clean_strict_colors_v3,the main car,primary body color,manual_review_v3,red,,blue,auxiliary,A2_counterfactual_assumption,6,auxiliary_conditions_v2_strict_colors,"Assuming the main car is in the blue family, choose exactly one label from {blue, light blue, dark blue}. Do not explain. Answer with one label only.","[""blue"", ""light blue"", ""dark blue""]","{""blue"": ""blue"", ""dark blue"": ""blue"", ""light blue"": ""blue""}",yes,Counterfactual continuation that explicitly preserves the false color premise.,qwen2vl7b,Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,bfloat16,cuda:0+cpu_offload,auto,1,1.9653,red,ok,,,red,"[""blue"", ""light blue"", ""dark blue""]",red,1,exact_single_label,1,0,0,0,faithful,0,1,0,0,0,parsed_nonstandard_color_label
