candidate_id,candidate_rank,image_id,source_dataset,split,assigned_true_color,source_path,staged_path,keep,drop,decision,rejection_reason,reviewer_note
vcor_test_red_044ed301f3,1,vcor_test_red_044ed301f3,VCoR,test,red,data_external/vcor_raw/vcor_extracted/test/red/044ed301f3.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_044ed301f3.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=44; quality_score=4.0670; passes_auto_screen
vcor_test_yellow_992ae1354e,64,vcor_test_yellow_992ae1354e,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/992ae1354e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_992ae1354e.jpg,1,0,include,,auto_keep_rank=25; quality_score=4.6081; passes_auto_screen
vcor_test_yellow_9a76362930,65,vcor_test_yellow_9a76362930,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/9a76362930.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_9a76362930.jpg,1,0,include,,auto_keep_rank=10; quality_score=4.7288; passes_auto_screen
vcor_test_yellow_9ca72da71e,66,vcor_test_yellow_9ca72da71e,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/9ca72da71e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_9ca72da71e.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=169; quality_score=3.8887; secondary_car_interference
vcor_test_yellow_a082caa594,67,vcor_test_yellow_a082caa594,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a082caa594.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a082caa594.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=119; quality_score=4.1554; passes_auto_screen
vcor_test_yellow_a1445c4152,68,vcor_test_yellow_a1445c4152,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a1445c4152.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a1445c4152.jpg,1,0,include,,auto_keep_rank=40; quality_score=4.5497; passes_auto_screen
vcor_test_yellow_a15fc67066,69,vcor_test_yellow_a15fc67066,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a15fc67066.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a15fc67066.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=232; quality_score=3.4947; secondary_car_interference
vcor_test_yellow_a2afe3c93e,70,vcor_test_yellow_a2afe3c93e,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a2afe3c93e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a2afe3c93e.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=214; quality_score=3.6344; secondary_car_interference
vcor_test_yellow_a3706fa985,71,vcor_test_yellow_a3706fa985,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a3706fa985.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a3706fa985.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=268; quality_score=3.0215; secondary_car_interference|highlight_overexposed
vcor_test_yellow_a878746539,72,vcor_test_yellow_a878746539,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/a878746539.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_a878746539.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=255; quality_score=3.2748; secondary_car_interference|weak_color_match
vcor_test_yellow_ab01746a18,73,vcor_test_yellow_ab01746a18,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ab01746a18.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ab01746a18.jpg,1,0,include,,auto_keep_rank=45; quality_score=4.5216; passes_auto_screen
vcor_test_yellow_aba6ab2189,74,vcor_test_yellow_aba6ab2189,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/aba6ab2189.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_aba6ab2189.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=179; quality_score=3.8541; secondary_car_interference|highlight_overexposed
vcor_test_yellow_ace17aed69,75,vcor_test_yellow_ace17aed69,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ace17aed69.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ace17aed69.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=175; quality_score=3.8640; secondary_car_interference
vcor_test_yellow_b270b946b3,76,vcor_test_yellow_b270b946b3,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b270b946b3.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b270b946b3.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=288; quality_score=0.7420; car_too_small|weak_color_match
vcor_test_yellow_b56c07b3d6,77,vcor_test_yellow_b56c07b3d6,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b56c07b3d6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b56c07b3d6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=118; quality_score=4.1654; passes_auto_screen
vcor_test_yellow_b5a3db5ebb,78,vcor_test_yellow_b5a3db5ebb,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b5a3db5ebb.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b5a3db5ebb.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=206; quality_score=3.6922; secondary_car_interference
vcor_test_yellow_b76f223244,79,vcor_test_yellow_b76f223244,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b76f223244.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b76f223244.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=94; quality_score=4.2741; passes_auto_screen
vcor_test_yellow_b9d5bae8dc,80,vcor_test_yellow_b9d5bae8dc,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/b9d5bae8dc.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_b9d5bae8dc.jpg,1,0,include,,auto_keep_rank=2; quality_score=4.9386; passes_auto_screen
vcor_test_yellow_bafc757014,81,vcor_test_yellow_bafc757014,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bafc757014.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bafc757014.jpg,1,0,include,,auto_keep_rank=13; quality_score=4.6921; passes_auto_screen
vcor_test_yellow_bbdb571ce5,82,vcor_test_yellow_bbdb571ce5,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bbdb571ce5.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bbdb571ce5.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=286; quality_score=1.1975; car_too_small|highlight_overexposed
vcor_test_yellow_bca2008211,83,vcor_test_yellow_bca2008211,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bca2008211.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bca2008211.jpg,1,0,include,,auto_keep_rank=27; quality_score=4.6043; highlight_overexposed
vcor_test_yellow_bd9d8208eb,84,vcor_test_yellow_bd9d8208eb,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bd9d8208eb.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bd9d8208eb.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=113; quality_score=4.1958; passes_auto_screen
vcor_test_yellow_bf540b35c4,85,vcor_test_yellow_bf540b35c4,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/bf540b35c4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_bf540b35c4.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=129; quality_score=4.0968; highlight_overexposed
vcor_test_yellow_c0b9dc744d,86,vcor_test_yellow_c0b9dc744d,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c0b9dc744d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c0b9dc744d.jpg,1,0,include,,auto_keep_rank=8; quality_score=4.8011; passes_auto_screen
vcor_test_yellow_c14c015b13,87,vcor_test_yellow_c14c015b13,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c14c015b13.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c14c015b13.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=284; quality_score=1.3635; car_too_small|highlight_overexposed
vcor_test_yellow_c3af4aa32d,88,vcor_test_yellow_c3af4aa32d,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c3af4aa32d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c3af4aa32d.jpg,1,0,include,,auto_keep_rank=36; quality_score=4.5619; passes_auto_screen
vcor_test_yellow_c4399b6f7c,89,vcor_test_yellow_c4399b6f7c,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c4399b6f7c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c4399b6f7c.jpg,1,0,include,,auto_keep_rank=43; quality_score=4.5266; passes_auto_screen
vcor_test_yellow_c4effda90e,90,vcor_test_yellow_c4effda90e,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c4effda90e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c4effda90e.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=167; quality_score=3.8985; highlight_overexposed
vcor_test_yellow_c5aa3e66e6,91,vcor_test_yellow_c5aa3e66e6,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c5aa3e66e6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c5aa3e66e6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=220; quality_score=3.5971; secondary_car_interference
vcor_test_yellow_c5bb31ab2e,92,vcor_test_yellow_c5bb31ab2e,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c5bb31ab2e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c5bb31ab2e.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=241; quality_score=3.4239; secondary_car_interference
vcor_test_yellow_c6ba7c49d7,93,vcor_test_yellow_c6ba7c49d7,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c6ba7c49d7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c6ba7c49d7.jpg,1,0,include,,auto_keep_rank=39; quality_score=4.5499; passes_auto_screen
vcor_test_yellow_c82b5731d3,94,vcor_test_yellow_c82b5731d3,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c82b5731d3.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c82b5731d3.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=194; quality_score=3.8087; highlight_overexposed
vcor_test_yellow_c91c8665a8,95,vcor_test_yellow_c91c8665a8,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/c91c8665a8.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c91c8665a8.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=117; quality_score=4.1763; highlight_overexposed
vcor_test_yellow_ca5e31e2ac,96,vcor_test_yellow_ca5e31e2ac,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ca5e31e2ac.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ca5e31e2ac.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=249; quality_score=3.3728; secondary_car_interference|highlight_overexposed
vcor_test_yellow_ce0c37a14c,97,vcor_test_yellow_ce0c37a14c,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ce0c37a14c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ce0c37a14c.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=120; quality_score=4.1540; secondary_car_interference
vcor_test_yellow_ce4598c5b6,98,vcor_test_yellow_ce4598c5b6,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ce4598c5b6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ce4598c5b6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=238; quality_score=3.4497; passes_auto_screen
vcor_test_yellow_cf44d5b723,99,vcor_test_yellow_cf44d5b723,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/cf44d5b723.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_cf44d5b723.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=63; quality_score=4.4107; highlight_overexposed
vcor_test_yellow_d406471321,100,vcor_test_yellow_d406471321,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/d406471321.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_d406471321.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=201; quality_score=3.7535; secondary_car_interference
vcor_test_yellow_d554945ed9,101,vcor_test_yellow_d554945ed9,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/d554945ed9.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_d554945ed9.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=100; quality_score=4.2541; highlight_overexposed
vcor_test_yellow_d7901aceaa,102,vcor_test_yellow_d7901aceaa,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/d7901aceaa.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_d7901aceaa.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=215; quality_score=3.6324; secondary_car_interference
vcor_test_yellow_db84bbc431,103,vcor_test_yellow_db84bbc431,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/db84bbc431.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_db84bbc431.jpg,0,1,exclude,user_requested_replacement,user_requested_swap_out; prior_auto_keep_rank=15; quality_score=4.6774; passes_auto_screen
vcor_test_yellow_dc6b8f7c50,104,vcor_test_yellow_dc6b8f7c50,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/dc6b8f7c50.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_dc6b8f7c50.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=49; quality_score=4.5038; highlight_overexposed
vcor_test_yellow_dcf62b3cf2,105,vcor_test_yellow_dcf62b3cf2,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/dcf62b3cf2.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_dcf62b3cf2.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=191; quality_score=3.8143; secondary_car_interference
vcor_test_yellow_e99d24d68b,106,vcor_test_yellow_e99d24d68b,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/e99d24d68b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_e99d24d68b.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=133; quality_score=4.0877; passes_auto_screen
vcor_test_yellow_ea952123e7,107,vcor_test_yellow_ea952123e7,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ea952123e7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ea952123e7.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=248; quality_score=3.3736; weak_color_match
vcor_test_yellow_edff03cbc1,108,vcor_test_yellow_edff03cbc1,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/edff03cbc1.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_edff03cbc1.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=57; quality_score=4.4347; secondary_car_interference|highlight_overexposed
vcor_test_yellow_ee1787286b,109,vcor_test_yellow_ee1787286b,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ee1787286b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee1787286b.jpg,1,0,include,,auto_keep_rank=41; quality_score=4.5467; passes_auto_screen
vcor_test_yellow_ee3dc659bc,110,vcor_test_yellow_ee3dc659bc,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ee3dc659bc.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee3dc659bc.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=253; quality_score=3.2832; secondary_car_interference
vcor_test_yellow_ee799fe5a4,111,vcor_test_yellow_ee799fe5a4,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ee799fe5a4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee799fe5a4.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=277; quality_score=2.6219; secondary_car_interference|weak_color_match
vcor_test_yellow_eecf9cb677,112,vcor_test_yellow_eecf9cb677,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/eecf9cb677.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_eecf9cb677.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=104; quality_score=4.2388; passes_auto_screen
vcor_test_yellow_f38696c28f,113,vcor_test_yellow_f38696c28f,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f38696c28f.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f38696c28f.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=180; quality_score=3.8530; secondary_car_interference
vcor_test_yellow_f3a3110912,114,vcor_test_yellow_f3a3110912,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f3a3110912.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f3a3110912.jpg,1,0,include,,manual_swap_in_after_user_removal; prior_auto_rank=86; quality_score=4.2906; passes_auto_screen
vcor_test_yellow_f4b5a4b6ef,115,vcor_test_yellow_f4b5a4b6ef,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f4b5a4b6ef.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f4b5a4b6ef.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=285; quality_score=1.2837; car_too_small|highlight_overexposed
vcor_test_yellow_f76e42f386,116,vcor_test_yellow_f76e42f386,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f76e42f386.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f76e42f386.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=97; quality_score=4.2646; highlight_overexposed
vcor_test_yellow_f7be3f630a,117,vcor_test_yellow_f7be3f630a,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f7be3f630a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f7be3f630a.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=142; quality_score=4.0509; passes_auto_screen
vcor_test_yellow_f99b92b424,118,vcor_test_yellow_f99b92b424,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/f99b92b424.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f99b92b424.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=200; quality_score=3.7552; secondary_car_interference|highlight_overexposed
vcor_test_yellow_faeb1332a6,119,vcor_test_yellow_faeb1332a6,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/faeb1332a6.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_faeb1332a6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=148; quality_score=4.0135; secondary_car_interference
vcor_test_yellow_fd1da2f797,120,vcor_test_yellow_fd1da2f797,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/fd1da2f797.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_fd1da2f797.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=269; quality_score=2.9557; secondary_car_interference|weak_color_match
vcor_test_yellow_fd3d2525fb,121,vcor_test_yellow_fd3d2525fb,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/fd3d2525fb.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_fd3d2525fb.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=62; quality_score=4.4124; secondary_car_interference
vcor_test_yellow_feacf53e9e,122,vcor_test_yellow_feacf53e9e,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/feacf53e9e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_feacf53e9e.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=126; quality_score=4.1033; passes_auto_screen
vcor_test_yellow_feeded3e6e,123,vcor_test_yellow_feeded3e6e,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/feeded3e6e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_feeded3e6e.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=107; quality_score=4.2214; passes_auto_screen
vcor_test_yellow_ff029a0e58,124,vcor_test_yellow_ff029a0e58,VCoR,test,yellow,data_external/vcor_raw/vcor_extracted/test/yellow/ff029a0e58.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ff029a0e58.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=258; quality_score=3.2048; passes_auto_screen
vcor_train_yellow_0154ea0fa4,125,vcor_train_yellow_0154ea0fa4,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/0154ea0fa4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0154ea0fa4.jpg,1,0,include,,auto_keep_rank=17; quality_score=4.6694; passes_auto_screen
vcor_train_yellow_024298ba68,126,vcor_train_yellow_024298ba68,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/024298ba68.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_024298ba68.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=254; quality_score=3.2820; secondary_car_interference
vcor_train_yellow_0251ac35f3,127,vcor_train_yellow_0251ac35f3,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/0251ac35f3.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0251ac35f3.jpg,1,0,include,,auto_keep_rank=12; quality_score=4.6947; passes_auto_screen
vcor_train_yellow_0278c88559,128,vcor_train_yellow_0278c88559,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/0278c88559.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0278c88559.jpg,1,0,include,,auto_keep_rank=9; quality_score=4.7866; passes_auto_screen
vcor_train_yellow_02bf1fa8dd,129,vcor_train_yellow_02bf1fa8dd,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/02bf1fa8dd.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_02bf1fa8dd.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=138; quality_score=4.0777; highlight_overexposed
vcor_train_yellow_02c14819f4,130,vcor_train_yellow_02c14819f4,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/02c14819f4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_02c14819f4.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=106; quality_score=4.2257; passes_auto_screen
vcor_train_yellow_03453c7c20,131,vcor_train_yellow_03453c7c20,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/03453c7c20.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_03453c7c20.jpg,1,0,include,,auto_keep_rank=1; quality_score=4.9603; passes_auto_screen
vcor_train_yellow_0390fc4fd9,132,vcor_train_yellow_0390fc4fd9,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/0390fc4fd9.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0390fc4fd9.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=236; quality_score=3.4686; secondary_car_interference|highlight_overexposed
vcor_train_yellow_042bd84e26,133,vcor_train_yellow_042bd84e26,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/042bd84e26.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_042bd84e26.jpg,1,0,include,,auto_keep_rank=34; quality_score=4.5641; highlight_overexposed
vcor_train_yellow_04b38d044c,134,vcor_train_yellow_04b38d044c,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/04b38d044c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_04b38d044c.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=111; quality_score=4.2100; secondary_car_interference
vcor_train_yellow_04d00d570c,135,vcor_train_yellow_04d00d570c,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/04d00d570c.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_04d00d570c.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=283; quality_score=1.3687; car_too_small|weak_color_match
vcor_train_yellow_050693b8c4,136,vcor_train_yellow_050693b8c4,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/050693b8c4.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_050693b8c4.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=102; quality_score=4.2492; secondary_car_interference
vcor_train_yellow_053cdd288e,137,vcor_train_yellow_053cdd288e,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/053cdd288e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_053cdd288e.jpg,1,0,include,,auto_keep_rank=44; quality_score=4.5251; highlight_overexposed
vcor_train_yellow_054060d3d8,138,vcor_train_yellow_054060d3d8,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/054060d3d8.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_054060d3d8.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=209; quality_score=3.6622; passes_auto_screen
vcor_train_yellow_0581759151,139,vcor_train_yellow_0581759151,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/0581759151.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0581759151.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=135; quality_score=4.0830; secondary_car_interference
vcor_train_yellow_0632974cad,140,vcor_train_yellow_0632974cad,VCoR,train,yellow,data_external/vcor_raw/vcor_extracted/train/yellow/0632974cad.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_train_yellow_0632974cad.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=197; quality_score=3.7651; passes_auto_screen
