source_dataset,split,assigned_true_color,source_path,file_name,image_id
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1127542a8e.jpg,1127542a8e.jpg,vcor_train_purple_1127542a8e
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1199ba0e93.jpg,1199ba0e93.jpg,vcor_train_purple_1199ba0e93
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/11e3c03ad0.jpg,11e3c03ad0.jpg,vcor_train_purple_11e3c03ad0
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/12cdda355c.jpg,12cdda355c.jpg,vcor_train_purple_12cdda355c
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/136e499f28.jpg,136e499f28.jpg,vcor_train_purple_136e499f28
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/13b9e8c001.jpg,13b9e8c001.jpg,vcor_train_purple_13b9e8c001
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/14fb0e000f.jpg,14fb0e000f.jpg,vcor_train_purple_14fb0e000f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/15cdb0302c.jpg,15cdb0302c.jpg,vcor_train_purple_15cdb0302c
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/167eb17a76.jpg,167eb17a76.jpg,vcor_train_purple_167eb17a76
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/169f5778c2.jpg,169f5778c2.jpg,vcor_train_purple_169f5778c2
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/16c72e951a.jpg,16c72e951a.jpg,vcor_train_purple_16c72e951a
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/17a8dff468.jpg,17a8dff468.jpg,vcor_train_purple_17a8dff468
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/17ca078cef.jpg,17ca078cef.jpg,vcor_train_purple_17ca078cef
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/18a7d17ba2.jpg,18a7d17ba2.jpg,vcor_train_purple_18a7d17ba2
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/192b94ee49.jpg,192b94ee49.jpg,vcor_train_purple_192b94ee49
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/19b2e27c41.jpg,19b2e27c41.jpg,vcor_train_purple_19b2e27c41
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/19bbbe5d5b.jpg,19bbbe5d5b.jpg,vcor_train_purple_19bbbe5d5b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1ae61c16ba.jpg,1ae61c16ba.jpg,vcor_train_purple_1ae61c16ba
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1b1643a2c0.jpg,1b1643a2c0.jpg,vcor_train_purple_1b1643a2c0
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1b6b018254.jpg,1b6b018254.jpg,vcor_train_purple_1b6b018254
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1be200c280.jpg,1be200c280.jpg,vcor_train_purple_1be200c280
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1d3fffcfe6.jpg,1d3fffcfe6.jpg,vcor_train_purple_1d3fffcfe6
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1d6c12fd6b.jpg,1d6c12fd6b.jpg,vcor_train_purple_1d6c12fd6b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1d93487bba.jpg,1d93487bba.jpg,vcor_train_purple_1d93487bba
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1db38e5bfe.jpg,1db38e5bfe.jpg,vcor_train_purple_1db38e5bfe
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1f137baffb.jpg,1f137baffb.jpg,vcor_train_purple_1f137baffb
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1f40a0c27b.jpg,1f40a0c27b.jpg,vcor_train_purple_1f40a0c27b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1f81ac8ee2.jpg,1f81ac8ee2.jpg,vcor_train_purple_1f81ac8ee2
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/1fdae14a71.jpg,1fdae14a71.jpg,vcor_train_purple_1fdae14a71
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/201c1b269e.jpg,201c1b269e.jpg,vcor_train_purple_201c1b269e
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/205eec9176.jpg,205eec9176.jpg,vcor_train_purple_205eec9176
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2135040c34.jpg,2135040c34.jpg,vcor_train_purple_2135040c34
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/21631982e8.jpg,21631982e8.jpg,vcor_train_purple_21631982e8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/21d051fd1d.jpg,21d051fd1d.jpg,vcor_train_purple_21d051fd1d
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2249518e47.jpg,2249518e47.jpg,vcor_train_purple_2249518e47
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/22577586d4.jpg,22577586d4.jpg,vcor_train_purple_22577586d4
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/23fc6b4814.jpg,23fc6b4814.jpg,vcor_train_purple_23fc6b4814
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2419f3eb02.jpg,2419f3eb02.jpg,vcor_train_purple_2419f3eb02
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/244f5e7f48.jpg,244f5e7f48.jpg,vcor_train_purple_244f5e7f48
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/24e6337734.jpg,24e6337734.jpg,vcor_train_purple_24e6337734
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/250a5447de.jpg,250a5447de.jpg,vcor_train_purple_250a5447de
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/25435767a3.jpg,25435767a3.jpg,vcor_train_purple_25435767a3
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/26cdf38757.jpg,26cdf38757.jpg,vcor_train_purple_26cdf38757
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/28226b053f.jpg,28226b053f.jpg,vcor_train_purple_28226b053f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2851c7c4b9.jpg,2851c7c4b9.jpg,vcor_train_purple_2851c7c4b9
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/28ab283a2a.jpg,28ab283a2a.jpg,vcor_train_purple_28ab283a2a
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/28f4847594.jpg,28f4847594.jpg,vcor_train_purple_28f4847594
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/29c7b5e071.jpg,29c7b5e071.jpg,vcor_train_purple_29c7b5e071
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2a083860e0.jpg,2a083860e0.jpg,vcor_train_purple_2a083860e0
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2a3ef78b6c.jpg,2a3ef78b6c.jpg,vcor_train_purple_2a3ef78b6c
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2a757a72d1.jpg,2a757a72d1.jpg,vcor_train_purple_2a757a72d1
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2abd62df0b.jpg,2abd62df0b.jpg,vcor_train_purple_2abd62df0b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2b443c76e6.jpg,2b443c76e6.jpg,vcor_train_purple_2b443c76e6
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2b47315193.jpg,2b47315193.jpg,vcor_train_purple_2b47315193
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2b4b05742c.jpg,2b4b05742c.jpg,vcor_train_purple_2b4b05742c
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2b66add58f.jpg,2b66add58f.jpg,vcor_train_purple_2b66add58f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2b6d3070a8.jpg,2b6d3070a8.jpg,vcor_train_purple_2b6d3070a8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2ca2f02e29.jpg,2ca2f02e29.jpg,vcor_train_purple_2ca2f02e29
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2dc55f423a.jpg,2dc55f423a.jpg,vcor_train_purple_2dc55f423a
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2de02b5649.jpg,2de02b5649.jpg,vcor_train_purple_2de02b5649
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2df6b090e0.jpg,2df6b090e0.jpg,vcor_train_purple_2df6b090e0
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2e9bb09777.jpg,2e9bb09777.jpg,vcor_train_purple_2e9bb09777
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2eb39030ca.jpg,2eb39030ca.jpg,vcor_train_purple_2eb39030ca
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2f379d1d55.jpg,2f379d1d55.jpg,vcor_train_purple_2f379d1d55
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2f4659cae7.jpg,2f4659cae7.jpg,vcor_train_purple_2f4659cae7
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/2f9744d426.jpg,2f9744d426.jpg,vcor_train_purple_2f9744d426
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3001bf8503.jpg,3001bf8503.jpg,vcor_train_purple_3001bf8503
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3012d74a5b.jpg,3012d74a5b.jpg,vcor_train_purple_3012d74a5b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/30cb6209d0.jpg,30cb6209d0.jpg,vcor_train_purple_30cb6209d0
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3121dd304e.jpg,3121dd304e.jpg,vcor_train_purple_3121dd304e
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/31da6a0e1f.jpg,31da6a0e1f.jpg,vcor_train_purple_31da6a0e1f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/31e99b60a0.jpg,31e99b60a0.jpg,vcor_train_purple_31e99b60a0
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/321713e1db.jpg,321713e1db.jpg,vcor_train_purple_321713e1db
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/327ea0ff14.jpg,327ea0ff14.jpg,vcor_train_purple_327ea0ff14
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/32929f71d6.jpg,32929f71d6.jpg,vcor_train_purple_32929f71d6
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/32a22461ec.jpg,32a22461ec.jpg,vcor_train_purple_32a22461ec
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/32d1ae55e4.jpg,32d1ae55e4.jpg,vcor_train_purple_32d1ae55e4
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/32e9ecd993.jpg,32e9ecd993.jpg,vcor_train_purple_32e9ecd993
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/336c55ed01.jpg,336c55ed01.jpg,vcor_train_purple_336c55ed01
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/337b080b27.jpg,337b080b27.jpg,vcor_train_purple_337b080b27
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3390a76c7f.jpg,3390a76c7f.jpg,vcor_train_purple_3390a76c7f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/33e84b1d67.jpg,33e84b1d67.jpg,vcor_train_purple_33e84b1d67
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3419838cfd.jpg,3419838cfd.jpg,vcor_train_purple_3419838cfd
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/342bdebc3a.jpg,342bdebc3a.jpg,vcor_train_purple_342bdebc3a
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/35734df658.jpg,35734df658.jpg,vcor_train_purple_35734df658
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/35d5fc689f.jpg,35d5fc689f.jpg,vcor_train_purple_35d5fc689f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/35e470daa8.jpg,35e470daa8.jpg,vcor_train_purple_35e470daa8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3665934905.jpg,3665934905.jpg,vcor_train_purple_3665934905
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/368376f428.jpg,368376f428.jpg,vcor_train_purple_368376f428
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/36d7c137a5.jpg,36d7c137a5.jpg,vcor_train_purple_36d7c137a5
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3701be83d6.jpg,3701be83d6.jpg,vcor_train_purple_3701be83d6
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3787f9abe4.jpg,3787f9abe4.jpg,vcor_train_purple_3787f9abe4
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/37ad0da305.jpg,37ad0da305.jpg,vcor_train_purple_37ad0da305
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/37e2554f67.jpg,37e2554f67.jpg,vcor_train_purple_37e2554f67
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/37eb677de7.jpg,37eb677de7.jpg,vcor_train_purple_37eb677de7
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/38e7e9e6fe.jpg,38e7e9e6fe.jpg,vcor_train_purple_38e7e9e6fe
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3a19bcf2e8.jpg,3a19bcf2e8.jpg,vcor_train_purple_3a19bcf2e8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3abdf80a6f.jpg,3abdf80a6f.jpg,vcor_train_purple_3abdf80a6f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3b046afdad.jpg,3b046afdad.jpg,vcor_train_purple_3b046afdad
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3b1b9ae679.jpg,3b1b9ae679.jpg,vcor_train_purple_3b1b9ae679
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3b4dedb3d7.jpg,3b4dedb3d7.jpg,vcor_train_purple_3b4dedb3d7
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3baf8d5ddf.jpg,3baf8d5ddf.jpg,vcor_train_purple_3baf8d5ddf
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3bde168c9d.jpg,3bde168c9d.jpg,vcor_train_purple_3bde168c9d
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3c7982d284.jpg,3c7982d284.jpg,vcor_train_purple_3c7982d284
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3d04d46bbe.jpg,3d04d46bbe.jpg,vcor_train_purple_3d04d46bbe
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3d3d76a60f.jpg,3d3d76a60f.jpg,vcor_train_purple_3d3d76a60f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3d5b0142a5.jpg,3d5b0142a5.jpg,vcor_train_purple_3d5b0142a5
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3e1fd10864.jpg,3e1fd10864.jpg,vcor_train_purple_3e1fd10864
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3ef2303aa4.jpg,3ef2303aa4.jpg,vcor_train_purple_3ef2303aa4
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3f1c367b9d.jpg,3f1c367b9d.jpg,vcor_train_purple_3f1c367b9d
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3f4e0d6e72.jpg,3f4e0d6e72.jpg,vcor_train_purple_3f4e0d6e72
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/3f76444733.jpg,3f76444733.jpg,vcor_train_purple_3f76444733
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/40994cd9f3.jpg,40994cd9f3.jpg,vcor_train_purple_40994cd9f3
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/40c6f142ca.jpg,40c6f142ca.jpg,vcor_train_purple_40c6f142ca
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/411a65d5c3.jpg,411a65d5c3.jpg,vcor_train_purple_411a65d5c3
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4274212089.jpg,4274212089.jpg,vcor_train_purple_4274212089
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/427e6e5a82.jpg,427e6e5a82.jpg,vcor_train_purple_427e6e5a82
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/42a7ee7b7c.jpg,42a7ee7b7c.jpg,vcor_train_purple_42a7ee7b7c
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/42f5f96fca.jpg,42f5f96fca.jpg,vcor_train_purple_42f5f96fca
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/438384bfc8.jpg,438384bfc8.jpg,vcor_train_purple_438384bfc8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/43c8d2ea5a.jpg,43c8d2ea5a.jpg,vcor_train_purple_43c8d2ea5a
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/43cddf53d4.jpg,43cddf53d4.jpg,vcor_train_purple_43cddf53d4
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/43e6db209b.jpg,43e6db209b.jpg,vcor_train_purple_43e6db209b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/44058fd2bd.jpg,44058fd2bd.jpg,vcor_train_purple_44058fd2bd
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/456e0ce22e.jpg,456e0ce22e.jpg,vcor_train_purple_456e0ce22e
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/45b7bb62f1.jpg,45b7bb62f1.jpg,vcor_train_purple_45b7bb62f1
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/46171a8634.jpg,46171a8634.jpg,vcor_train_purple_46171a8634
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/49a15b9fd8.jpg,49a15b9fd8.jpg,vcor_train_purple_49a15b9fd8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4a7d69dec3.jpg,4a7d69dec3.jpg,vcor_train_purple_4a7d69dec3
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4ab0a5ce31.jpg,4ab0a5ce31.jpg,vcor_train_purple_4ab0a5ce31
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4b59ebf2e7.jpg,4b59ebf2e7.jpg,vcor_train_purple_4b59ebf2e7
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4b620e5ba1.jpg,4b620e5ba1.jpg,vcor_train_purple_4b620e5ba1
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4b6a6ecdc4.jpg,4b6a6ecdc4.jpg,vcor_train_purple_4b6a6ecdc4
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4c0a707bd1.jpg,4c0a707bd1.jpg,vcor_train_purple_4c0a707bd1
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4c2f034f59.jpg,4c2f034f59.jpg,vcor_train_purple_4c2f034f59
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4c327da772.jpg,4c327da772.jpg,vcor_train_purple_4c327da772
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4c8232fa17.jpg,4c8232fa17.jpg,vcor_train_purple_4c8232fa17
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4ca949b44b.jpg,4ca949b44b.jpg,vcor_train_purple_4ca949b44b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4cc336e711.jpg,4cc336e711.jpg,vcor_train_purple_4cc336e711
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4d2ed0d96a.jpg,4d2ed0d96a.jpg,vcor_train_purple_4d2ed0d96a
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4d4f2f8765.jpg,4d4f2f8765.jpg,vcor_train_purple_4d4f2f8765
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4dc3b4757b.jpg,4dc3b4757b.jpg,vcor_train_purple_4dc3b4757b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4dd5dbb589.jpg,4dd5dbb589.jpg,vcor_train_purple_4dd5dbb589
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4f53d09fb6.jpg,4f53d09fb6.jpg,vcor_train_purple_4f53d09fb6
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/4f770a2683.jpg,4f770a2683.jpg,vcor_train_purple_4f770a2683
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/505987272f.jpg,505987272f.jpg,vcor_train_purple_505987272f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/507b17f358.jpg,507b17f358.jpg,vcor_train_purple_507b17f358
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/512dacda46.jpg,512dacda46.jpg,vcor_train_purple_512dacda46
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/51f98a696e.jpg,51f98a696e.jpg,vcor_train_purple_51f98a696e
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/52c4c8fe4d.jpg,52c4c8fe4d.jpg,vcor_train_purple_52c4c8fe4d
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/53e1bbdd72.jpg,53e1bbdd72.jpg,vcor_train_purple_53e1bbdd72
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/540c50efff.jpg,540c50efff.jpg,vcor_train_purple_540c50efff
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/54ea3e4ae7.jpg,54ea3e4ae7.jpg,vcor_train_purple_54ea3e4ae7
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5575522089.jpg,5575522089.jpg,vcor_train_purple_5575522089
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/55b667cfc7.jpg,55b667cfc7.jpg,vcor_train_purple_55b667cfc7
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5689cb8872.jpg,5689cb8872.jpg,vcor_train_purple_5689cb8872
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/56d924c637.jpg,56d924c637.jpg,vcor_train_purple_56d924c637
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/575d3c6949.jpg,575d3c6949.jpg,vcor_train_purple_575d3c6949
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/575d4251da.jpg,575d4251da.jpg,vcor_train_purple_575d4251da
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/576cb85c70.jpg,576cb85c70.jpg,vcor_train_purple_576cb85c70
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/57965b238f.jpg,57965b238f.jpg,vcor_train_purple_57965b238f
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/57a1f9aab8.jpg,57a1f9aab8.jpg,vcor_train_purple_57a1f9aab8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/58af628a4b.jpg,58af628a4b.jpg,vcor_train_purple_58af628a4b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5ad0920f59.jpg,5ad0920f59.jpg,vcor_train_purple_5ad0920f59
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5b7c739e23.jpg,5b7c739e23.jpg,vcor_train_purple_5b7c739e23
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5b93bb35c2.jpg,5b93bb35c2.jpg,vcor_train_purple_5b93bb35c2
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5ba5084189.jpg,5ba5084189.jpg,vcor_train_purple_5ba5084189
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5bb0ecfdbd.jpg,5bb0ecfdbd.jpg,vcor_train_purple_5bb0ecfdbd
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5ce70b76c2.jpg,5ce70b76c2.jpg,vcor_train_purple_5ce70b76c2
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5d31424c97.jpg,5d31424c97.jpg,vcor_train_purple_5d31424c97
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5e24d070ad.jpg,5e24d070ad.jpg,vcor_train_purple_5e24d070ad
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5e6c9515dd.jpg,5e6c9515dd.jpg,vcor_train_purple_5e6c9515dd
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5e6db93149.jpg,5e6db93149.jpg,vcor_train_purple_5e6db93149
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/5f8ba90847.jpg,5f8ba90847.jpg,vcor_train_purple_5f8ba90847
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/61020609ac.jpg,61020609ac.jpg,vcor_train_purple_61020609ac
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/6232cd8fe8.jpg,6232cd8fe8.jpg,vcor_train_purple_6232cd8fe8
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/625b93e4f6.jpg,625b93e4f6.jpg,vcor_train_purple_625b93e4f6
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/638c659e1d.jpg,638c659e1d.jpg,vcor_train_purple_638c659e1d
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/655a37cec1.jpg,655a37cec1.jpg,vcor_train_purple_655a37cec1
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/65f0aa0ee3.jpg,65f0aa0ee3.jpg,vcor_train_purple_65f0aa0ee3
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/665feda09e.jpg,665feda09e.jpg,vcor_train_purple_665feda09e
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/66b101af5b.jpg,66b101af5b.jpg,vcor_train_purple_66b101af5b
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/66ec4931c5.jpg,66ec4931c5.jpg,vcor_train_purple_66ec4931c5
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/670a603dfa.jpg,670a603dfa.jpg,vcor_train_purple_670a603dfa
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/67429d17a5.jpg,67429d17a5.jpg,vcor_train_purple_67429d17a5
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/67519c0d37.jpg,67519c0d37.jpg,vcor_train_purple_67519c0d37
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/682f23a587.jpg,682f23a587.jpg,vcor_train_purple_682f23a587
VCoR,train,purple,data_external/vcor_raw/vcor_extracted/train/purple/68502cde80.jpg,68502cde80.jpg,vcor_train_purple_68502cde80
