image_id,source_dataset,split,source_path,assigned_true_color,rejection_reason,reviewer_note
vcor_test_red_044ed301f3,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/044ed301f3.jpg,red,not_selected_after_strict_auto_screen,auto_rank=44; quality_score=4.0670; passes_auto_screen
vcor_test_yellow_8619b81817,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/8619b81817.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=128; quality_score=4.0973; highlight_overexposed
vcor_test_yellow_882b1e021e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/882b1e021e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=234; quality_score=3.4777; secondary_car_interference
vcor_test_yellow_8ac60135ce,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/8ac60135ce.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=149; quality_score=4.0108; secondary_car_interference|highlight_overexposed
vcor_test_yellow_8fc5770f2b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/8fc5770f2b.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=155; quality_score=3.9601; passes_auto_screen
vcor_test_yellow_90c866ba95,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/90c866ba95.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=275; quality_score=2.6835; secondary_car_interference
vcor_test_yellow_91e7db6ffc,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/91e7db6ffc.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=260; quality_score=3.1539; secondary_car_interference|highlight_overexposed
vcor_test_yellow_9384672dbd,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/9384672dbd.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=103; quality_score=4.2394; highlight_overexposed
vcor_test_yellow_965a4474b7,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/965a4474b7.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=177; quality_score=3.8588; secondary_car_interference
vcor_test_yellow_976eb10af5,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/976eb10af5.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=150; quality_score=4.0098; secondary_car_interference
vcor_test_yellow_9ca72da71e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/9ca72da71e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=169; quality_score=3.8887; secondary_car_interference
vcor_test_yellow_a082caa594,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/a082caa594.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=119; quality_score=4.1554; passes_auto_screen
vcor_test_yellow_a15fc67066,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/a15fc67066.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=232; quality_score=3.4947; secondary_car_interference
vcor_test_yellow_a2afe3c93e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/a2afe3c93e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=214; quality_score=3.6344; secondary_car_interference
vcor_test_yellow_a3706fa985,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/a3706fa985.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=268; quality_score=3.0215; secondary_car_interference|highlight_overexposed
vcor_test_yellow_a878746539,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/a878746539.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=255; quality_score=3.2748; secondary_car_interference|weak_color_match
vcor_test_yellow_aba6ab2189,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/aba6ab2189.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=179; quality_score=3.8541; secondary_car_interference|highlight_overexposed
vcor_test_yellow_ace17aed69,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ace17aed69.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=175; quality_score=3.8640; secondary_car_interference
vcor_test_yellow_b270b946b3,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/b270b946b3.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=288; quality_score=0.7420; car_too_small|weak_color_match
vcor_test_yellow_b56c07b3d6,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/b56c07b3d6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=118; quality_score=4.1654; passes_auto_screen
vcor_test_yellow_b5a3db5ebb,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/b5a3db5ebb.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=206; quality_score=3.6922; secondary_car_interference
vcor_test_yellow_b76f223244,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/b76f223244.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=94; quality_score=4.2741; passes_auto_screen
vcor_test_yellow_bbdb571ce5,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/bbdb571ce5.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=286; quality_score=1.1975; car_too_small|highlight_overexposed
vcor_test_yellow_bd9d8208eb,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/bd9d8208eb.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=113; quality_score=4.1958; passes_auto_screen
vcor_test_yellow_bf540b35c4,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/bf540b35c4.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=129; quality_score=4.0968; highlight_overexposed
vcor_test_yellow_c14c015b13,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c14c015b13.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=284; quality_score=1.3635; car_too_small|highlight_overexposed
vcor_test_yellow_c4effda90e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c4effda90e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=167; quality_score=3.8985; highlight_overexposed
vcor_test_yellow_c5aa3e66e6,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c5aa3e66e6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=220; quality_score=3.5971; secondary_car_interference
vcor_test_yellow_c5bb31ab2e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c5bb31ab2e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=241; quality_score=3.4239; secondary_car_interference
vcor_test_yellow_c82b5731d3,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c82b5731d3.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=194; quality_score=3.8087; highlight_overexposed
vcor_test_yellow_c91c8665a8,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/c91c8665a8.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=117; quality_score=4.1763; highlight_overexposed
vcor_test_yellow_ca5e31e2ac,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ca5e31e2ac.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=249; quality_score=3.3728; secondary_car_interference|highlight_overexposed
vcor_test_yellow_ce0c37a14c,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ce0c37a14c.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=120; quality_score=4.1540; secondary_car_interference
vcor_test_yellow_ce4598c5b6,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ce4598c5b6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=238; quality_score=3.4497; passes_auto_screen
vcor_test_yellow_cf44d5b723,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/cf44d5b723.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=63; quality_score=4.4107; highlight_overexposed
vcor_test_yellow_d406471321,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/d406471321.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=201; quality_score=3.7535; secondary_car_interference
vcor_test_yellow_d554945ed9,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/d554945ed9.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=100; quality_score=4.2541; highlight_overexposed
vcor_test_yellow_d7901aceaa,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/d7901aceaa.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=215; quality_score=3.6324; secondary_car_interference
vcor_test_yellow_db84bbc431,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/db84bbc431.jpg,yellow,user_requested_replacement,user_requested_swap_out; prior_auto_keep_rank=15; quality_score=4.6774; passes_auto_screen
vcor_test_yellow_dc6b8f7c50,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/dc6b8f7c50.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=49; quality_score=4.5038; highlight_overexposed
vcor_test_yellow_dcf62b3cf2,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/dcf62b3cf2.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=191; quality_score=3.8143; secondary_car_interference
vcor_test_yellow_e99d24d68b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/e99d24d68b.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=133; quality_score=4.0877; passes_auto_screen
vcor_test_yellow_ea952123e7,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ea952123e7.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=248; quality_score=3.3736; weak_color_match
vcor_test_yellow_edff03cbc1,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/edff03cbc1.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=57; quality_score=4.4347; secondary_car_interference|highlight_overexposed
vcor_test_yellow_ee3dc659bc,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ee3dc659bc.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=253; quality_score=3.2832; secondary_car_interference
vcor_test_yellow_ee799fe5a4,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ee799fe5a4.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=277; quality_score=2.6219; secondary_car_interference|weak_color_match
vcor_test_yellow_eecf9cb677,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/eecf9cb677.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=104; quality_score=4.2388; passes_auto_screen
vcor_test_yellow_f38696c28f,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/f38696c28f.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=180; quality_score=3.8530; secondary_car_interference
vcor_test_yellow_f4b5a4b6ef,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/f4b5a4b6ef.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=285; quality_score=1.2837; car_too_small|highlight_overexposed
vcor_test_yellow_f76e42f386,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/f76e42f386.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=97; quality_score=4.2646; highlight_overexposed
vcor_test_yellow_f7be3f630a,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/f7be3f630a.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=142; quality_score=4.0509; passes_auto_screen
vcor_test_yellow_f99b92b424,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/f99b92b424.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=200; quality_score=3.7552; secondary_car_interference|highlight_overexposed
vcor_test_yellow_faeb1332a6,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/faeb1332a6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=148; quality_score=4.0135; secondary_car_interference
vcor_test_yellow_fd1da2f797,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/fd1da2f797.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=269; quality_score=2.9557; secondary_car_interference|weak_color_match
vcor_test_yellow_fd3d2525fb,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/fd3d2525fb.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=62; quality_score=4.4124; secondary_car_interference
vcor_test_yellow_feacf53e9e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/feacf53e9e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=126; quality_score=4.1033; passes_auto_screen
vcor_test_yellow_feeded3e6e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/feeded3e6e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=107; quality_score=4.2214; passes_auto_screen
vcor_test_yellow_ff029a0e58,VCoR,test,data_external/vcor_raw/vcor_extracted/test/yellow/ff029a0e58.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=258; quality_score=3.2048; passes_auto_screen
vcor_train_yellow_024298ba68,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/024298ba68.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=254; quality_score=3.2820; secondary_car_interference
vcor_train_yellow_02bf1fa8dd,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/02bf1fa8dd.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=138; quality_score=4.0777; highlight_overexposed
vcor_train_yellow_02c14819f4,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/02c14819f4.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=106; quality_score=4.2257; passes_auto_screen
vcor_train_yellow_0390fc4fd9,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0390fc4fd9.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=236; quality_score=3.4686; secondary_car_interference|highlight_overexposed
vcor_train_yellow_04b38d044c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/04b38d044c.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=111; quality_score=4.2100; secondary_car_interference
vcor_train_yellow_04d00d570c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/04d00d570c.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=283; quality_score=1.3687; car_too_small|weak_color_match
vcor_train_yellow_050693b8c4,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/050693b8c4.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=102; quality_score=4.2492; secondary_car_interference
vcor_train_yellow_054060d3d8,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/054060d3d8.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=209; quality_score=3.6622; passes_auto_screen
vcor_train_yellow_0581759151,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0581759151.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=135; quality_score=4.0830; secondary_car_interference
vcor_train_yellow_0632974cad,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0632974cad.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=197; quality_score=3.7651; passes_auto_screen
vcor_train_yellow_0655d56ec1,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0655d56ec1.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=250; quality_score=3.3602; passes_auto_screen
vcor_train_yellow_06863964c2,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/06863964c2.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=178; quality_score=3.8566; secondary_car_interference
vcor_train_yellow_069e4b8ae2,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/069e4b8ae2.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=172; quality_score=3.8823; secondary_car_interference
vcor_train_yellow_08e5420ca9,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/08e5420ca9.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=82; quality_score=4.3193; passes_auto_screen
vcor_train_yellow_09039df110,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/09039df110.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=160; quality_score=3.9283; secondary_car_interference|highlight_overexposed
vcor_train_yellow_0987065867,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0987065867.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=166; quality_score=3.8998; highlight_overexposed
vcor_train_yellow_0a2cc61b27,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0a2cc61b27.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=192; quality_score=3.8138; secondary_car_interference|highlight_overexposed
vcor_train_yellow_0aeecd47f6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0aeecd47f6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=207; quality_score=3.6866; secondary_car_interference|highlight_overexposed
vcor_train_yellow_0bd5970444,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0bd5970444.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=184; quality_score=3.8364; secondary_car_interference
vcor_train_yellow_0be3b7a43c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0be3b7a43c.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=64; quality_score=4.3979; passes_auto_screen
vcor_train_yellow_0c49ebdd3e,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0c49ebdd3e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=75; quality_score=4.3345; highlight_overexposed
vcor_train_yellow_0d6be0b327,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0d6be0b327.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=73; quality_score=4.3390; highlight_overexposed
vcor_train_yellow_0ed18f2edf,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0ed18f2edf.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=80; quality_score=4.3228; secondary_car_interference|highlight_overexposed
vcor_train_yellow_0f0317b2d9,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0f0317b2d9.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=230; quality_score=3.5131; secondary_car_interference
vcor_train_yellow_0fed9e14dd,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/0fed9e14dd.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=280; quality_score=2.4432; secondary_car_interference
vcor_train_yellow_1007ed069d,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1007ed069d.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=60; quality_score=4.4194; passes_auto_screen
vcor_train_yellow_100a2c9984,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/100a2c9984.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=140; quality_score=4.0588; passes_auto_screen
vcor_train_yellow_1140f22594,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1140f22594.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=51; quality_score=4.4841; highlight_overexposed
vcor_train_yellow_1159b39178,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1159b39178.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=242; quality_score=3.4190; secondary_car_interference
vcor_train_yellow_1380e0d932,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1380e0d932.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=110; quality_score=4.2122; passes_auto_screen
vcor_train_yellow_14dee054d6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/14dee054d6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=237; quality_score=3.4618; secondary_car_interference|highlight_overexposed
vcor_train_yellow_14ea2a4160,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/14ea2a4160.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=72; quality_score=4.3410; highlight_overexposed
vcor_train_yellow_15035aa91f,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/15035aa91f.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=70; quality_score=4.3582; passes_auto_screen
vcor_train_yellow_16a99da69f,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/16a99da69f.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=279; quality_score=2.4770; secondary_car_interference|weak_color_match
vcor_train_yellow_17bb678b33,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/17bb678b33.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=231; quality_score=3.5114; secondary_car_interference|highlight_overexposed
vcor_train_yellow_17e0ad5645,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/17e0ad5645.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=190; quality_score=3.8166; secondary_car_interference
vcor_train_yellow_1862bb878a,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1862bb878a.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=267; quality_score=3.0353; secondary_car_interference
vcor_train_yellow_18facbe679,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/18facbe679.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=91; quality_score=4.2786; secondary_car_interference
vcor_train_yellow_195b62970e,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/195b62970e.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=156; quality_score=3.9366; passes_auto_screen
vcor_train_yellow_1977056e19,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1977056e19.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=223; quality_score=3.5779; too_dark
vcor_train_yellow_19d95796d1,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/19d95796d1.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=181; quality_score=3.8490; secondary_car_interference
vcor_train_yellow_1a7f039cde,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1a7f039cde.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=154; quality_score=3.9627; secondary_car_interference
vcor_train_yellow_1ba8059af3,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1ba8059af3.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=53; quality_score=4.4684; passes_auto_screen
vcor_train_yellow_1cad8bfa96,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1cad8bfa96.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=196; quality_score=3.7674; passes_auto_screen
vcor_train_yellow_1ce32aeee3,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1ce32aeee3.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=188; quality_score=3.8182; secondary_car_interference
vcor_train_yellow_1d0f4dff78,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1d0f4dff78.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=173; quality_score=3.8763; passes_auto_screen
vcor_train_yellow_1da4310943,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1da4310943.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=54; quality_score=4.4559; passes_auto_screen
vcor_train_yellow_1dffd7a15b,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1dffd7a15b.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=193; quality_score=3.8137; secondary_car_interference
vcor_train_yellow_1e49fa29ab,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1e49fa29ab.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=182; quality_score=3.8442; secondary_car_interference|highlight_overexposed
vcor_train_yellow_1e6554ea8c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1e6554ea8c.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=153; quality_score=3.9895; passes_auto_screen
vcor_train_yellow_1e693087a6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1e693087a6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=95; quality_score=4.2701; secondary_car_interference|highlight_overexposed
vcor_train_yellow_1ea4b68979,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1ea4b68979.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=152; quality_score=3.9957; highlight_overexposed
vcor_train_yellow_1fdc71fe72,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/1fdc71fe72.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=261; quality_score=3.1480; secondary_car_interference
vcor_train_yellow_207d6b7c07,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/207d6b7c07.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=144; quality_score=4.0457; secondary_car_interference
vcor_train_yellow_20d182cc32,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/20d182cc32.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=105; quality_score=4.2365; passes_auto_screen
vcor_train_yellow_213a338d3c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/213a338d3c.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=170; quality_score=3.8881; highlight_overexposed
vcor_train_yellow_22252a9f34,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/22252a9f34.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=99; quality_score=4.2544; passes_auto_screen
vcor_train_yellow_226e86a7ef,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/226e86a7ef.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=278; quality_score=2.6170; highlight_overexposed
vcor_train_yellow_22bed4ce9d,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/22bed4ce9d.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=74; quality_score=4.3355; passes_auto_screen
vcor_train_yellow_22e771fa38,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/22e771fa38.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=115; quality_score=4.1792; passes_auto_screen
vcor_train_yellow_23b5709da6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/23b5709da6.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=233; quality_score=3.4813; secondary_car_interference
vcor_train_yellow_2411ca0fbe,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/2411ca0fbe.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=132; quality_score=4.0882; secondary_car_interference
vcor_train_yellow_24207c486f,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/24207c486f.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=161; quality_score=3.9273; highlight_overexposed
vcor_train_yellow_243a7291f2,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/243a7291f2.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=59; quality_score=4.4239; highlight_overexposed
vcor_train_yellow_2456e2e93f,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/2456e2e93f.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=78; quality_score=4.3289; secondary_car_interference
vcor_train_yellow_258e887475,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/258e887475.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=276; quality_score=2.6322; highlight_overexposed|weak_color_match
vcor_train_yellow_2630b56445,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/2630b56445.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=240; quality_score=3.4335; secondary_car_interference
vcor_train_yellow_26ab700717,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/26ab700717.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=185; quality_score=3.8324; secondary_car_interference
vcor_train_yellow_27188f96f7,VCoR,train,data_external/vcor_raw/vcor_extracted/train/yellow/27188f96f7.jpg,yellow,not_selected_after_strict_auto_screen,auto_rank=211; quality_score=3.6545; secondary_car_interference
