sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,diagnostic_family,factor_id,tone_strength,injection_position,false_text_form,answer_format,response_schema,context_turns_json
vcor_test_green_17632bf148__MT2_two_turn_persuasion,vcor_test_green_17632bf148,vcor_test_green_17632bf148.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_17632bf148.jpg,data_external/vcor_raw/vcor_extracted/test/green/17632bf148.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=12; quality_score=4.7508; passes_auto_screen,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_17632bf148__MT3_three_turn_persuasion,vcor_test_green_17632bf148,vcor_test_green_17632bf148.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_17632bf148.jpg,data_external/vcor_raw/vcor_extracted/test/green/17632bf148.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=12; quality_score=4.7508; passes_auto_screen,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_1d7f565673__MT1_single_turn_false_note,vcor_test_green_1d7f565673,vcor_test_green_1d7f565673.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_1d7f565673.jpg,data_external/vcor_raw/vcor_extracted/test/green/1d7f565673.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=19; quality_score=4.6914; passes_auto_screen,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
vcor_test_green_1d7f565673__MT2_two_turn_persuasion,vcor_test_green_1d7f565673,vcor_test_green_1d7f565673.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_1d7f565673.jpg,data_external/vcor_raw/vcor_extracted/test/green/1d7f565673.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=19; quality_score=4.6914; passes_auto_screen,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_1d7f565673__MT3_three_turn_persuasion,vcor_test_green_1d7f565673,vcor_test_green_1d7f565673.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_1d7f565673.jpg,data_external/vcor_raw/vcor_extracted/test/green/1d7f565673.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=19; quality_score=4.6914; passes_auto_screen,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_31745746a1__MT1_single_turn_false_note,vcor_test_green_31745746a1,vcor_test_green_31745746a1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31745746a1.jpg,data_external/vcor_raw/vcor_extracted/test/green/31745746a1.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=42; quality_score=4.5028; passes_auto_screen,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
vcor_test_green_31745746a1__MT2_two_turn_persuasion,vcor_test_green_31745746a1,vcor_test_green_31745746a1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31745746a1.jpg,data_external/vcor_raw/vcor_extracted/test/green/31745746a1.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=42; quality_score=4.5028; passes_auto_screen,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_31745746a1__MT3_three_turn_persuasion,vcor_test_green_31745746a1,vcor_test_green_31745746a1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31745746a1.jpg,data_external/vcor_raw/vcor_extracted/test/green/31745746a1.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=42; quality_score=4.5028; passes_auto_screen,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_31d0875a34__MT1_single_turn_false_note,vcor_test_green_31d0875a34,vcor_test_green_31d0875a34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31d0875a34.jpg,data_external/vcor_raw/vcor_extracted/test/green/31d0875a34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=39; quality_score=4.5206; passes_auto_screen,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
vcor_test_green_31d0875a34__MT2_two_turn_persuasion,vcor_test_green_31d0875a34,vcor_test_green_31d0875a34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31d0875a34.jpg,data_external/vcor_raw/vcor_extracted/test/green/31d0875a34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=39; quality_score=4.5206; passes_auto_screen,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_31d0875a34__MT3_three_turn_persuasion,vcor_test_green_31d0875a34,vcor_test_green_31d0875a34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31d0875a34.jpg,data_external/vcor_raw/vcor_extracted/test/green/31d0875a34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=39; quality_score=4.5206; passes_auto_screen,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_4628d52721__MT1_single_turn_false_note,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
vcor_test_green_4628d52721__MT2_two_turn_persuasion,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_4628d52721__MT3_three_turn_persuasion,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_50bb5f0abc__MT1_single_turn_false_note,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
vcor_test_green_50bb5f0abc__MT2_two_turn_persuasion,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_50bb5f0abc__MT3_three_turn_persuasion,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_566c05bf37__MT1_single_turn_false_note,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
vcor_test_green_566c05bf37__MT2_two_turn_persuasion,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_566c05bf37__MT3_three_turn_persuasion,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_5cf2f60e34__MT1_single_turn_false_note,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
vcor_test_green_5cf2f60e34__MT2_two_turn_persuasion,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT2_two_turn_persuasion,101,phase2_multiturn_MT2_two_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,multiturn,two_turn_persuasion,assertive_context,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_5cf2f60e34__MT3_three_turn_persuasion,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT3_three_turn_persuasion,102,phase2_multiturn_MT3_three_turn_persuasion,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,multiturn,three_turn_persuasion,repeated_context,previous_user_turn,repeated_previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""For this image, remember that the main car is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}, {""role"": ""user"", ""content"": ""The earlier note is important: treat the main car as yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_601d951b4f__MT1_single_turn_false_note,vcor_test_green_601d951b4f,vcor_test_green_601d951b4f.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_601d951b4f.jpg,data_external/vcor_raw/vcor_extracted/test/green/601d951b4f.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_multiturn,MT1_single_turn_false_note,100,phase2_multiturn_MT1_single_turn_false_note,"A prior note says the main car is yellow. What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=48; quality_score=4.4429; secondary_car_interference,multiturn,single_turn_false_note,assertive,question_body,single_turn_false_note,constrained_short_label,one_label_from_primary_space,
