sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,model_key,model_name,checkpoint_name,precision,device,device_map,batch_size,elapsed_seconds,raw_output,status,error,prompt_level,normalized_output,allowed_answer_space,parsed_label,parse_success,parse_method,one_label_only,in_allowed_answer_space,correction_detected,refusal_detected,outcome_type,is_conflict_aligned,is_faithful,is_other_wrong,is_refusal_or_correction,is_parse_error,parse_notes,diagnostic_family,factor_id,tone_strength,injection_position,false_text_form,answer_format,response_schema,context_turns_json,phase2_is_conflict_aligned,phase2_is_faithful,phase2_is_parse_error,phase2_parsed_label
vcor_test_yellow_c6ba7c49d7__FC6_mc_c4,vcor_test_yellow_c6ba7c49d7,vcor_test_yellow_c6ba7c49d7.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_c6ba7c49d7.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/c6ba7c49d7.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as red. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=39; quality_score=4.5499; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,2.0719,Yellow,ok,,,yellow,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",yellow,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,yellow
vcor_test_yellow_ee1787286b__FC6_mc_c4,vcor_test_yellow_ee1787286b,vcor_test_yellow_ee1787286b.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_ee1787286b.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/ee1787286b.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as red. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=41; quality_score=4.5467; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,2.0511,Yellow,ok,,,yellow,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",yellow,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,yellow
vcor_test_yellow_f3a3110912__FC6_mc_c4,vcor_test_yellow_f3a3110912,vcor_test_yellow_f3a3110912.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_f3a3110912.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/f3a3110912.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as red. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,manual_swap_in_after_user_removal; prior_auto_rank=86; quality_score=4.2906; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,2.156,Yellow,ok,,,yellow,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",yellow,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,yellow
vcor_train_black_02db69e20c__FC6_mc_c4,vcor_train_black_02db69e20c,vcor_train_black_02db69e20c.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_02db69e20c.jpg,data_external/vcor_raw/vcor_extracted/train/black/02db69e20c.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=11; quality_score=4.8977; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5239,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_0416ce7a23__FC6_mc_c4,vcor_train_black_0416ce7a23,vcor_train_black_0416ce7a23.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0416ce7a23.jpg,data_external/vcor_raw/vcor_extracted/train/black/0416ce7a23.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=27; quality_score=4.5886; too_dark,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5256,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_054c3c45c9__FC6_mc_c4,vcor_train_black_054c3c45c9,vcor_train_black_054c3c45c9.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_054c3c45c9.jpg,data_external/vcor_raw/vcor_extracted/train/black/054c3c45c9.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=6; quality_score=4.9870; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5489,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_063f455123__FC6_mc_c4,vcor_train_black_063f455123,vcor_train_black_063f455123.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_063f455123.jpg,data_external/vcor_raw/vcor_extracted/train/black/063f455123.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=16; quality_score=4.7615; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5506,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_06bfe44a3e__FC6_mc_c4,vcor_train_black_06bfe44a3e,vcor_train_black_06bfe44a3e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_06bfe44a3e.jpg,data_external/vcor_raw/vcor_extracted/train/black/06bfe44a3e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=10; quality_score=4.9028; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5248,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_0c4482d9cc__FC6_mc_c4,vcor_train_black_0c4482d9cc,vcor_train_black_0c4482d9cc.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0c4482d9cc.jpg,data_external/vcor_raw/vcor_extracted/train/black/0c4482d9cc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=22; quality_score=4.6653; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5225,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_0e995c127c__FC6_mc_c4,vcor_train_black_0e995c127c,vcor_train_black_0e995c127c.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0e995c127c.jpg,data_external/vcor_raw/vcor_extracted/train/black/0e995c127c.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=18; quality_score=4.6874; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.526,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_0f15e11fd8__FC6_mc_c4,vcor_train_black_0f15e11fd8,vcor_train_black_0f15e11fd8.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0f15e11fd8.jpg,data_external/vcor_raw/vcor_extracted/train/black/0f15e11fd8.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=7; quality_score=4.9836; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5236,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_15c1263100__FC6_mc_c4,vcor_train_black_15c1263100,vcor_train_black_15c1263100.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_15c1263100.jpg,data_external/vcor_raw/vcor_extracted/train/black/15c1263100.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=24; quality_score=4.6234; too_dark,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5317,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_16b4a44c55__FC6_mc_c4,vcor_train_black_16b4a44c55,vcor_train_black_16b4a44c55.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_16b4a44c55.jpg,data_external/vcor_raw/vcor_extracted/train/black/16b4a44c55.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6630; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.4759,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_1a0ad6e255__FC6_mc_c4,vcor_train_black_1a0ad6e255,vcor_train_black_1a0ad6e255.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1a0ad6e255.jpg,data_external/vcor_raw/vcor_extracted/train/black/1a0ad6e255.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=9; quality_score=4.9591; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5318,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_1cc1fccc39__FC6_mc_c4,vcor_train_black_1cc1fccc39,vcor_train_black_1cc1fccc39.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1cc1fccc39.jpg,data_external/vcor_raw/vcor_extracted/train/black/1cc1fccc39.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=4; quality_score=5.0870; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5479,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_1d4013153e__FC6_mc_c4,vcor_train_black_1d4013153e,vcor_train_black_1d4013153e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1d4013153e.jpg,data_external/vcor_raw/vcor_extracted/train/black/1d4013153e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=21; quality_score=4.6673; secondary_car_interference|too_dark,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5308,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_1e256031e6__FC6_mc_c4,vcor_train_black_1e256031e6,vcor_train_black_1e256031e6.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1e256031e6.jpg,data_external/vcor_raw/vcor_extracted/train/black/1e256031e6.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=2; quality_score=5.1780; passes_auto_screen,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5216,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_1f2fa08321__FC6_mc_c4,vcor_train_black_1f2fa08321,vcor_train_black_1f2fa08321.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1f2fa08321.jpg,data_external/vcor_raw/vcor_extracted/train/black/1f2fa08321.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=19; quality_score=4.6840; too_dark,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5318,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
vcor_train_black_2c27164b63__FC6_mc_c4,vcor_train_black_2c27164b63,vcor_train_black_2c27164b63.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2c27164b63.jpg,data_external/vcor_raw/vcor_extracted/train/black/2c27164b63.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,black,,white,phase2_format_control,FC6_mc_c4,105,phase2_format_control_FC6_mc_c4,"A report repeatedly refers to the main car as white. What is the main car's primary body color seen in the image? Choose exactly one color label from this multiple-choice list: red, blue, green, yellow, black, white, other. Output the color label only.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.5918; secondary_car_interference,llava15_7b,LLaVA-1.5-7B,llava-hf/llava-1.5-7b-hf,float16,cuda:0+cpu_offload,auto,1,1.5246,Black,ok,,,black,"[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]",black,True,exact_single_label,1,True,0,0,faithful,False,True,False,False,False,,format_control,multiple_choice_c4_stronger_open,stronger_open_conflict,question_body,repeated_false_report,multiple_choice_label,one_label_from_multiple_choice,,False,True,False,black
