sample_id,image_id,file_name,image_path,original_image_path,width,height,experiment_type,dataset_name,target_object,attribute_type,prompt_level,prompt_code,condition_family,condition_name,condition_index,truth_mode,split_or_subset,true_color,acceptable_true_colors,conflict_color,prompt_text,expected_output_space,expected_output_map,model_name,model_output,label,language_consistent,vision_consistent,ambiguous,notes
test_02405_C3_presupposition_with_correction_allowed,test_02405,test_02405.jpg,data/processed/stanford_cars/clean_crops/test_02405.jpg,data/raw/stanford_cars/cars_test/02405.jpg,433,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,red,,blue,"Given the claim that the main car is blue, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_02205_C0_neutral,train_02205,train_02205.jpg,data/processed/stanford_cars/clean_crops/train_02205.jpg,data/raw/stanford_cars/cars_train/02205.jpg,360,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,black,,white,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_02205_C1_weak_suggestion,train_02205,train_02205.jpg,data/processed/stanford_cars/clean_crops/train_02205.jpg,data/raw/stanford_cars/cars_train/02205.jpg,360,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,black,,white,"Some viewers might think the main car looks white. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_02205_C2_false_assertion,train_02205,train_02205.jpg,data/processed/stanford_cars/clean_crops/train_02205.jpg,data/raw/stanford_cars/cars_train/02205.jpg,360,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,black,,white,"A claim says that the main car is white. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
train_02205_C3_presupposition_with_correction_allowed,train_02205,train_02205.jpg,data/processed/stanford_cars/clean_crops/train_02205.jpg,data/raw/stanford_cars/cars_train/02205.jpg,360,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,black,,white,"Given the claim that the main car is white, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
test_07222_C0_neutral,test_07222,test_07222.jpg,data/processed/stanford_cars/clean_crops/test_07222.jpg,data/raw/stanford_cars/cars_test/07222.jpg,456,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,blue,,red,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
test_07222_C1_weak_suggestion,test_07222,test_07222.jpg,data/processed/stanford_cars/clean_crops/test_07222.jpg,data/raw/stanford_cars/cars_test/07222.jpg,456,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,blue,,red,"Some viewers might think the main car looks red. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
test_07222_C2_false_assertion,test_07222,test_07222.jpg,data/processed/stanford_cars/clean_crops/test_07222.jpg,data/raw/stanford_cars/cars_test/07222.jpg,456,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,blue,,red,"A claim says that the main car is red. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
test_07222_C3_presupposition_with_correction_allowed,test_07222,test_07222.jpg,data/processed/stanford_cars/clean_crops/test_07222.jpg,data/raw/stanford_cars/cars_test/07222.jpg,456,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,blue,,red,"Given the claim that the main car is red, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_05942_C0_neutral,train_05942,train_05942.jpg,data/processed/stanford_cars/clean_crops/train_05942.jpg,data/raw/stanford_cars/cars_train/05942.jpg,410,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,white,,black,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_05942_C1_weak_suggestion,train_05942,train_05942.jpg,data/processed/stanford_cars/clean_crops/train_05942.jpg,data/raw/stanford_cars/cars_train/05942.jpg,410,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,white,,black,"Some viewers might think the main car looks black. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_05942_C2_false_assertion,train_05942,train_05942.jpg,data/processed/stanford_cars/clean_crops/train_05942.jpg,data/raw/stanford_cars/cars_train/05942.jpg,410,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,white,,black,"A claim says that the main car is black. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
train_05942_C3_presupposition_with_correction_allowed,train_05942,train_05942.jpg,data/processed/stanford_cars/clean_crops/train_05942.jpg,data/raw/stanford_cars/cars_train/05942.jpg,410,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,white,,black,"Given the claim that the main car is black, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_06365_C0_neutral,train_06365,train_06365.jpg,data/processed/stanford_cars/clean_crops/train_06365.jpg,data/raw/stanford_cars/cars_train/06365.jpg,415,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,red,,blue,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_06365_C1_weak_suggestion,train_06365,train_06365.jpg,data/processed/stanford_cars/clean_crops/train_06365.jpg,data/raw/stanford_cars/cars_train/06365.jpg,415,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,red,,blue,"Some viewers might think the main car looks blue. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_06365_C2_false_assertion,train_06365,train_06365.jpg,data/processed/stanford_cars/clean_crops/train_06365.jpg,data/raw/stanford_cars/cars_train/06365.jpg,415,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,red,,blue,"A claim says that the main car is blue. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
train_06365_C3_presupposition_with_correction_allowed,train_06365,train_06365.jpg,data/processed/stanford_cars/clean_crops/train_06365.jpg,data/raw/stanford_cars/cars_train/06365.jpg,415,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,red,,blue,"Given the claim that the main car is blue, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_02396_C0_neutral,train_02396,train_02396.jpg,data/processed/stanford_cars/clean_crops/train_02396.jpg,data/raw/stanford_cars/cars_train/02396.jpg,382,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,red,,blue,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_02396_C1_weak_suggestion,train_02396,train_02396.jpg,data/processed/stanford_cars/clean_crops/train_02396.jpg,data/raw/stanford_cars/cars_train/02396.jpg,382,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,red,,blue,"Some viewers might think the main car looks blue. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_02396_C2_false_assertion,train_02396,train_02396.jpg,data/processed/stanford_cars/clean_crops/train_02396.jpg,data/raw/stanford_cars/cars_train/02396.jpg,382,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,red,,blue,"A claim says that the main car is blue. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
train_02396_C3_presupposition_with_correction_allowed,train_02396,train_02396.jpg,data/processed/stanford_cars/clean_crops/train_02396.jpg,data/raw/stanford_cars/cars_train/02396.jpg,382,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,red,,blue,"Given the claim that the main car is blue, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
test_06162_C0_neutral,test_06162,test_06162.jpg,data/processed/stanford_cars/clean_crops/test_06162.jpg,data/raw/stanford_cars/cars_test/06162.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,other,,red,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
test_06162_C1_weak_suggestion,test_06162,test_06162.jpg,data/processed/stanford_cars/clean_crops/test_06162.jpg,data/raw/stanford_cars/cars_test/06162.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,other,,red,"Some viewers might think the main car looks red. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
test_06162_C2_false_assertion,test_06162,test_06162.jpg,data/processed/stanford_cars/clean_crops/test_06162.jpg,data/raw/stanford_cars/cars_test/06162.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,other,,red,"A claim says that the main car is red. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
test_06162_C3_presupposition_with_correction_allowed,test_06162,test_06162.jpg,data/processed/stanford_cars/clean_crops/test_06162.jpg,data/raw/stanford_cars/cars_test/06162.jpg,419,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C3_presupposition_with_correction_allowed,C3_presupposition_with_correction_allowed,primary,C3_presupposition_with_correction_allowed,3,reviewed,stanford_cars_clean_main120,other,,red,"Given the claim that the main car is red, what color is the main car actually shown as in the image? You may correct the claim if it is wrong. Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Incorrect presupposition paired with explicit permission to correct it.
train_00925_C0_neutral,train_00925,train_00925.jpg,data/processed/stanford_cars/clean_crops/train_00925.jpg,data/raw/stanford_cars/cars_train/00925.jpg,394,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C0_neutral,C0_neutral,primary,C0_neutral,0,reviewed,stanford_cars_clean_main120,white,,black,"What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Neutral prompt without a false premise.
train_00925_C1_weak_suggestion,train_00925,train_00925.jpg,data/processed/stanford_cars/clean_crops/train_00925.jpg,data/raw/stanford_cars/cars_train/00925.jpg,394,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C1_weak_suggestion,C1_weak_suggestion,primary,C1_weak_suggestion,1,reviewed,stanford_cars_clean_main120,white,,black,"Some viewers might think the main car looks black. What is the primary body color of the main car? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,Weak conflict-color suggestion while keeping the answer space open.
train_00925_C2_false_assertion,train_00925,train_00925.jpg,data/processed/stanford_cars/clean_crops/train_00925.jpg,data/raw/stanford_cars/cars_train/00925.jpg,394,256,car_color_prompt_mechanism_comparison,stanford_cars_clean,main_car,primary_body_color,C2_false_assertion,C2_false_assertion,primary,C2_false_assertion,2,reviewed,stanford_cars_clean_main120,white,,black,"A claim says that the main car is black. What is the actual primary body color of the main car shown in the image? Judge the primary body color of the main car based only on the image. Ignore the background, reflections, stickers, lights, and license plates. Choose exactly one label from: {white, black, gray, silver, red, blue, green, yellow, other}. Answer with one label only.","[""white"", ""black"", ""gray"", ""silver"", ""red"", ""blue"", ""green"", ""yellow"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""gray"": ""gray"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""silver"": ""silver"", ""white"": ""white"", ""yellow"": ""yellow""}",,,,,,,"Explicit but incorrect color assertion, while still asking for the actual image-based color."
