sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,diagnostic_family,factor_id,tone_strength,injection_position,false_text_form,answer_format,response_schema,context_turns_json
vcor_test_green_31d0875a34__F4_presupposition_no_correction,vcor_test_green_31d0875a34,vcor_test_green_31d0875a34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31d0875a34.jpg,data_external/vcor_raw/vcor_extracted/test/green/31d0875a34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this yellow main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=39; quality_score=4.5206; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_green_31d0875a34__F5_previous_turn_context,vcor_test_green_31d0875a34,vcor_test_green_31d0875a34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_31d0875a34.jpg,data_external/vcor_raw/vcor_extracted/test/green/31d0875a34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=39; quality_score=4.5206; passes_auto_screen,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_4628d52721__F1_quoted_claim,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is yellow."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_green_4628d52721__F2_indirect_hint,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to yellow than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_green_4628d52721__F3_title_prefix,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: yellow main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_green_4628d52721__F4_presupposition_no_correction,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this yellow main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_green_4628d52721__F5_previous_turn_context,vcor_test_green_4628d52721,vcor_test_green_4628d52721.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_4628d52721.jpg,data_external/vcor_raw/vcor_extracted/test/green/4628d52721.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=23; quality_score=4.6692; passes_auto_screen,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_50bb5f0abc__F1_quoted_claim,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is yellow."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_green_50bb5f0abc__F2_indirect_hint,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to yellow than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_green_50bb5f0abc__F3_title_prefix,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: yellow main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_green_50bb5f0abc__F4_presupposition_no_correction,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this yellow main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_green_50bb5f0abc__F5_previous_turn_context,vcor_test_green_50bb5f0abc,vcor_test_green_50bb5f0abc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_50bb5f0abc.jpg,data_external/vcor_raw/vcor_extracted/test/green/50bb5f0abc.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=34; quality_score=4.5518; passes_auto_screen,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_566c05bf37__F1_quoted_claim,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is yellow."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_green_566c05bf37__F2_indirect_hint,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to yellow than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_green_566c05bf37__F3_title_prefix,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: yellow main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_green_566c05bf37__F4_presupposition_no_correction,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this yellow main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_green_566c05bf37__F5_previous_turn_context,vcor_test_green_566c05bf37,vcor_test_green_566c05bf37.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_566c05bf37.jpg,data_external/vcor_raw/vcor_extracted/test/green/566c05bf37.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.4525; secondary_car_interference,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_5cf2f60e34__F1_quoted_claim,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is yellow."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_green_5cf2f60e34__F2_indirect_hint,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to yellow than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_green_5cf2f60e34__F3_title_prefix,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: yellow main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_green_5cf2f60e34__F4_presupposition_no_correction,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this yellow main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_green_5cf2f60e34__F5_previous_turn_context,vcor_test_green_5cf2f60e34,vcor_test_green_5cf2f60e34.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_5cf2f60e34.jpg,data_external/vcor_raw/vcor_extracted/test/green/5cf2f60e34.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=36; quality_score=4.5504; passes_auto_screen,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is yellow.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_green_601d951b4f__F1_quoted_claim,vcor_test_green_601d951b4f,vcor_test_green_601d951b4f.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_601d951b4f.jpg,data_external/vcor_raw/vcor_extracted/test/green/601d951b4f.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is yellow."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=48; quality_score=4.4429; secondary_car_interference,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_green_601d951b4f__F2_indirect_hint,vcor_test_green_601d951b4f,vcor_test_green_601d951b4f.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_601d951b4f.jpg,data_external/vcor_raw/vcor_extracted/test/green/601d951b4f.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to yellow than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=48; quality_score=4.4429; secondary_car_interference,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_green_601d951b4f__F3_title_prefix,vcor_test_green_601d951b4f,vcor_test_green_601d951b4f.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_601d951b4f.jpg,data_external/vcor_raw/vcor_extracted/test/green/601d951b4f.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: yellow main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=48; quality_score=4.4429; secondary_car_interference,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_green_601d951b4f__F4_presupposition_no_correction,vcor_test_green_601d951b4f,vcor_test_green_601d951b4f.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_601d951b4f.jpg,data_external/vcor_raw/vcor_extracted/test/green/601d951b4f.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,green,,yellow,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this yellow main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=48; quality_score=4.4429; secondary_car_interference,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
